R,T,Mean
1,1,0.61354836538082302421770464206929318606853485107422
1,2,0.41007309320213036762936553714098408818244934082031
1,3,0.27934835546053349286665934414486400783061981201172
1,4,0.19108425287940838943612220646173227578401565551758
1,5,0.13093460778393464782887178898818092420697212219238
1,6,0.089875773087141480610640087434148881584405899047852
1,7,0.061628854430871522762647174431549501605331897735596
1,8,0.042390358374297033849931182203363277949392795562744
1,9,0.029202451513775765784552973514109908137470483779907
1,10,0.020173830871232648759283634376515692565590143203735
1,11,0.013919127155097171105735398555225401651114225387573
1,12,0.0096592239381698002942400194115180056542158126831055
2,1,0.41001136443089875038836567000544164329767227172852
2,2,0.21691499300527516957970419753110036253929138183594
2,3,0.1233347721601267682478564324810577090829610824585
2,4,0.071187780430668187725551376843213802203536033630371
2,5,0.041474126168260655456165864052309188991785049438477
2,6,0.024143165749838744332800288816542888525873422622681
2,7,0.014022654373700807126090772669613215839490294456482
2,8,0.008412850389665368910918630263040540739893913269043
2,9,0.0048773234337450748279718659716763795586302876472473
2,10,0.0028741427345617704541824721786724694538861513137817
2,11,0.0017992942062970251459325110587883500556927174329758
2,12,0.0010559044852111976967729001231077745615039020776749
3,1,0.27928440006533794548460036821779794991016387939453
3,2,0.12332333935790323886649844098428729921579360961914
3,3,0.062721872564232311608733994034992065280675888061523
3,4,0.033175301285792609118363571951704216189682483673096
3,5,0.017676189222989430877008842912800901103764772415161
3,6,0.0094325952254341403208082184050908836070448160171509
3,7,0.0051719903076406260888919774743044399656355381011963
3,8,0.0026343579265664354878417885430508249555714428424835
3,9,0.0011145808448502767581261840845741062366869300603867
3,10,0.0006977971275437906337191229511063284007832407951355
3,11,0.00042558619542041518880523542911475942673860117793083
3,12,0.0001327209655834487450360575921948225186497438699007
4,1,0.19108580998356367031121294530748855322599411010742
4,2,0.071885941088406582477610129444656195119023323059082
4,3,0.033314787620358769781869767712123575620353221893311
4,4,0.016109594825762733882879018665335024707019329071045
4,5,0.0079294989239205044412317491264730051625519990921021
4,6,0.0039717082017451466394164505402386566856876015663147
4,7,0.0018807127324315399928555958553033633506856858730316
4,8,0.00098160552627219138481506899296391566167585551738739
4,9,0.0006170224128570024396331361593581732449820265173912
4,10,0.00010949825861576193092392778050125912159273866564035
4,11,6.9699582973081902217103722474433880051947198808193e-05
4,12,-0.00018043501739667557439220080262032297468977048993111
5,1,0.13114414065792370789331755531748058274388313293457
5,2,0.042226860057968072792444758079000166617333889007568
5,3,0.018046778229147054928294124920284957624971866607666
5,4,0.00840582062260301736411616246869016322307288646698
5,5,0.0039646674930008717410712115736259875120595097541809
5,6,0.0020830404986894499562433136219397056265734136104584
5,7,0.0011895401522236501330731517356298354570753872394562
5,8,0.00047735767143346430558051296522137363353976979851723
