R,T,Mean
1,1,0.61343241889004085365399987495038658380508422851562
1,2,0.4096391702214667307480056024360237643122673034668
1,3,0.27900811859453711338829862143029458820819854736328
1,4,0.1909165438887889532093566913317772559821605682373
1,5,0.13074830321414082634490227974310982972383499145508
1,6,0.089434220460507238281699926574219716712832450866699
1,7,0.061324409042121913460121618300036061555147171020508
1,8,0.041801057866934596130015222570364130660891532897949
1,9,0.028546272669444809622074643584710429422557353973389
1,10,0.019561286858326854681822126735823985654860734939575
1,11,0.013225115100994824443580988315716240322217345237732
1,12,0.0087914943403707961760984446186739660333842039108276
2,1,0.40973675774855744524671763429068960249423980712891
2,2,0.21680151832316463256233873835299164056777954101562
2,3,0.12353323085385860269358460072908201254904270172119
2,4,0.07179665229736212350708512985875131562352180480957
2,5,0.041830244830852222892580982716026483103632926940918
2,6,0.024566492681171000350692779079508909489959478378296
2,7,0.014264097710509963251590548338754160795360803604126
2,8,0.0083798464500364263501941408662787580396980047225952
2,9,0.0049252510021722470390237447190884267911314964294434
2,10,0.0029453647879474982758385426251379612949676811695099
2,11,0.00188720956330571125632300510943650806439109146595
2,12,0.00115435145477762297026858018256234572618268430233
3,1,0.27909109257149944394171825479133985936641693115234
3,2,0.12344748791289987532859839802767965011298656463623
3,3,0.062692775397759747946224706538487225770950317382812
3,4,0.033139100674620204645126619880102225579321384429932
3,5,0.017620588838030148276514452732044446747750043869019
3,6,0.0093948461763822214282138034491254074964672327041626
3,7,0.0050008698414454356984126803808976546861231327056885
3,8,0.0029682822205082145909649238291194706107489764690399
3,9,0.001813971838994381290469104506257735920371487736702
3,10,0.0011825496896677707790029865364545003103557974100113
3,11,0.00085882651064928677842047477497544605284929275512695
3,12,0.00057107299034875552787987595948493435571435838937759
4,1,0.19105338798985105341898815822787582874298095703125
4,2,0.07153137454448220411418191133634536527097225189209
4,3,0.033047409973015695605624841846292838454246520996094
4,4,0.016682294924451248480101739346537215169519186019897
4,5,0.0083958312294240364931363629352745192591100931167603
4,6,0.0043519900100118663610615499237610492855310440063477
4,7,0.0022527566567946480380335572135663824155926704406738
4,8,0.0012711489761222766973342013230308111815247684717178
4,9,0.0007020460451916624849966197530193312559276819229126
4,10,-9.1500569650670385973834086712486168835312128067017e-05
4,11,0.00044388765543224034280586631773246608645422384142876
4,12,0.00019642367112275655664614670836698451239499263465405
5,1,0.1308132878989546610259964154465706087648868560791
5,2,0.04166871334664680459614061192041845060884952545166
5,3,0.01758847246171728676000789448607974918559193611145
5,4,0.0084797544299138397083659413056011544540524482727051
5,5,0.0043034927096741691643355665064518689177930355072021
5,6,0.0019807740351027777053749545643768215086311101913452
5,7,0.0011274506972487538525307115833129500970244407653809
5,8,0.00039751666045400425126762899985521926282672211527824
5,9,0.0004758416161522466963917921134452626574784517288208
5,10,-1.0297588274347425720315306330032711912281229160726e-05
5,11,0.00029351002558956879430820952059377759724156931042671
5,12,7.1164470045451602296833482075300025826436467468739e-05
6,1,0.089635224503004720664200988267111824825406074523926
6,2,0.024161937750817309017437040097320277709513902664185
6,3,0.0093353649285177805333679756927267590072005987167358
6,4,0.0041348776381978317312482218426339386496692895889282
6,5,0.002226839944222942443974311288457101909443736076355
6,6,0.0011932841922072316524772173096380356582812964916229
6,7,0.00056147815712662694272866437117386340105440467596054
6,8,3.3368549678887554090465916711849558851099573075771e-05
6,9,-7.680885254808055386584880741551728533522691577673e-05
6,10,-6.1049803730700579368654776213354296032775891944766e-06
6,11,-0.00026934697004360908401815466461926007468719035387039
6,12,-0.00018560576984474126856217157666151251760311424732208
7,1,0.061445347041997513959366017388674663379788398742676
7,2,0.014156021562715521283637443161751434672623872756958
7,3,0.0047408547275754912495027149077486683381721377372742
7,4,0.0020601033684234230404508370071425815694965422153473
7,5,0.0010143075272678451527463838743869928293861448764801
7,6,0.00011008018869984406999575771157751091777754481881857
7,7,9.1498488112901006684765659038305329886497929692268e-05
7,8,0.00017550313430708512369565754696054682426620274782181
7,9,-6.1059582989707222367738170820672394256689585745335e-05
7,10,0.00026979010846834813094202720762382341490592807531357
7,11,4.9524615431362774785589014880926583828113507479429e-05
7,12,-2.0442149458846478100480445472264534600981278344989e-05
8,1,0.042103068826782302780387112761673051863908767700195
8,2,0.0084226598047076207259609148536583234090358018875122
8,3,0.002549371755274627057014091846554038056638091802597
8,4,0.0010824279787623703689286580598150067089591175317764
8,5,0.00041929715446182116208445611604815894679632037878036
8,6,0.00046454931669443112361370107343816471257014200091362
8,7,0.00019840591643406832998187960814817643040441907942295
8,8,0.0003418520450974048339835842380551866881432943046093
8,9,9.7746287212803042499832673062343246783711947500706e-05
8,10,-7.0957032945564345533320804726429287256905809044838e-05
8,11,-4.2312829664287200106490699491601503723359201103449e-05
8,12,6.580038630077272875963656506570487181306816637516e-05
9,1,0.028913858819484966611312870554684195667505264282227
9,2,0.004992218108469953161132615093720232835039496421814
9,3,0.0013909828657764327763252110159442054282408207654953
9,4,0.00056829117584491074637031982064172552782110869884491
9,5,0.00029755470937667730362691242973482985689770430326462
9,6,0.00024361176797513318958467165575854096459806896746159
9,7,0.00015185284280759724019789491666898584298905916512012
9,8,-0.00012974201329097085504983566384140658556134440004826
9,9,-0.00025978095366859877204945838968797033885493874549866
9,10,-0.00036270836451822202790851168430208417703397572040558
9,11,8.4052534873411431973720675525640899650170467793941e-05
9,12,-0.00022661990329045744014223318085754499406903050839901
10,1,0.019738831872173717013607685544229752849787473678589
10,2,0.0028691309068958124710302381998872078838758170604706
10,3,0.0005782540070172715804264207406504283426329493522644
10,4,0.00012912172204701522198327934276562700688373297452927
10,5,-2.5805637587988794891084853855289793500560335814953e-06
10,6,-0.00016458672518723080802245661846683333351393230259418
10,7,-4.3589641466499871055948617248887444475258234888315e-06
10,8,0.00020258663172700465252874801880267341402941383421421
10,9,-0.00016940232951224987179017489324905909597873687744141
10,10,0.00026389629280478861658373879173211662418907508254051
10,11,-0.0002151123099474407291981786771728479834564495831728
10,12,2.7457915782992998754994187771139024789590621367097e-05
11,1,0.013482648813561320597087522799029102316126227378845
11,2,0.0016763080938909499708472372603296207671519368886948
11,3,0.00041491713808432939677647843801366889238124713301659
11,4,5.8019204250112735049994122649152927806426305323839e-05
11,5,0.00031570469631564889671088147693467362842056900262833
11,6,0.00015463229111670147080878634504585988906910642981529
11,7,-7.0319648581984115095176723908565463716513477265835e-05
11,8,0.00011738235004653178145898190232188085246889386326075
11,9,0.00035763767266465998047667018688855478103505447506905
11,10,-6.1470566278617279126414429946123618719866499304771e-05
11,11,3.7644442721675530172213697266414555997471325099468e-05
11,12,3.8498725172454958975455652225861058468581177294254e-06
12,1,0.0091791521763356798829791571847636078018695116043091
12,2,0.00098935249174246660784637352747949989861808717250824
12,3,0.00014633847468578452906060038962721137068001553416252
12,4,-8.7821215328059119582110314539136197709012776613235e-06
12,5,-0.00014226167345661284925791012501150589741882868111134
12,6,-0.00013184486529435241234341213978353835045709274709225
12,7,-6.6138957999511990381961978879843400136451236903667e-05
12,8,0.00025835740494631033664987840303695065813371911644936
12,9,1.8948710078980405776584439170306950472877360880375e-05
12,10,-0.0001471362175987470403623613712795759056461974978447
12,11,-0.00023890883435655560365976080028360684082144871354103
12,12,7.6602426889066192999128146468024169735144823789597e-05
