R,T,Mean
1,1,0.61393356441295021674875442840857431292533874511719
1,2,0.4105573193560314027017454918677685782313346862793
1,3,0.27993329300804509207623027577938046306371688842773
1,4,0.1916712602617859917408793535287259146571159362793
1,5,0.13150138215102466499040190228697611019015312194824
1,6,0.090259128190864970631146491086838068440556526184082
1,7,0.061802285116534988462788646756962407380342483520508
1,8,0.042350298056793744816417301990441046655178070068359
1,9,0.028916584693225950986050776236879755742847919464111
1,10,0.019855377530308165878736303966434206813573837280273
1,11,0.013496850821507148238120876726497954223304986953735
1,12,0.009163871130529263261954575625622965162619948387146
2,1,0.41044711798254174262012838880764320492744445800781
2,2,0.21769562347218562869954894267721101641654968261719
2,3,0.12383215216792627100250712146589648909866809844971
2,4,0.07194073739548663415366291928876307792961597442627
2,5,0.042118121359866061981236384781368542462587356567383
2,6,0.024757636335473721250766132584431034047156572341919
2,7,0.014535416829235659960661841694218310294672846794128
2,8,0.0086738429967171837980943749357720662374049425125122
2,9,0.0050942698075526387027633923310077079804614186286926
2,10,0.0029247710021169403583896073683945360244251787662506
2,11,0.0016706086100135735840466200130549623281694948673248
2,12,0.0011966281153253134628133835803964757360517978668213
3,1,0.27972177859781022224439084311597980558872222900391
3,2,0.12396237153248491902335359782227897085249423980713
3,3,0.062996295471918803410282805543829454109072685241699
3,4,0.03320453046466617652576758246141253039240837097168
3,5,0.01775646442130481700294453162314312066882848739624
3,6,0.0094283449665382469684349331373596214689314365386963
3,7,0.0050983338010369607523619706057615985628217458724976
3,8,0.0028827369750660351843674078509138780646026134490967
3,9,0.0014444195466343967733380271312171316822059452533722
3,10,0.00089859097397082825144781770276836141420062631368637
3,11,0.00026493780003954522017303729874981854663928970694542
3,12,-5.1106111074889793170674540112585759743524249643087e-05
4,1,0.19147209189343128432625462664873339235782623291016
4,2,0.07162801110772942791982131893746554851531982421875
4,3,0.033209583899531158746043502105749212205410003662109
4,4,0.016596560960725550981642584247310878708958625793457
4,5,0.0083667166108012877567823295521520776674151420593262
4,6,0.0042703385694946773692981523140588251408189535140991
4,7,0.0020327378099318309766230239432616144767962396144867
4,8,0.00098575912799556564963809890400625590700656175613403
4,9,0.00035475278941296545113029403673010619968408718705177
4,10,0.00023883172497028145675815324899815550452331081032753
4,11,7.4581075314942158870773480927596210676711052656174e-05
4,12,7.5783614382753198288403262417034511599922552704811e-05
5,1,0.1313670678471776653850611182861030101776123046875
5,2,0.041794047713546535194328868101365515030920505523682
5,3,0.017768819377424280997468386544824170414358377456665
5,4,0.0086337295483437433846196640274683886673301458358765
5,5,0.0043081672247647093479394619919276010477915406227112
5,6,0.0018723222128275425306387358403981124865822494029999
5,7,0.00061965550371069564716125510628330630424898117780685
5,8,0.00047455768311511847086167636966536065301625058054924
5,9,0.00027708176426727591573281883619017662567785009741783
5,10,0.00010515144097145617861979727258869843353750184178352
5,11,-4.806599065499819403582751342618450962618226185441e-05
5,12,-0.00012985170847706832661545839346928232771460898220539
6,1,0.09018409788922607250860608019138453528285026550293
6,2,0.024372565319363003605301898346624511759728193283081
6,3,0.0094144960920130565246166653992077044676989316940308
6,4,0.0041218398242177430729205056536557094659656286239624
6,5,0.0020252553708141689779720362452053450397215783596039
6,6,0.00080521259877652676204690118666462694818619638681412
6,7,0.00045336001567994452157023266281044016068335622549057
6,8,0.00044047109283479980246581164671226815698901191353798
6,9,5.5853580973014347394107245031724673367534705903381e-07
6,10,0.00019668723596742956525283696489481144453748129308224
6,11,0.00022343431210487615262184901698816474890918470919132
6,12,0.00018389136392882280573481124097412475748569704592228
7,1,0.061851017203628309848451038988059735856950283050537
7,2,0.014129728634570992359953400807626167079433798789978
7,3,0.0047931250871910587030289008225736324675381183624268
7,4,0.0020626440613083635300384344191115815192461013793945
7,5,0.00086904697066419761986716396862107103515882045030594
7,6,0.00025234598356435475547190905309946629131445661187172
7,7,0.00039017228265469591774738944423006614670157432556152
7,8,0.00040763357275626338873178444721645519166486337780952
7,9,-0.0001433147373856393555057592292811818879272323101759
7,10,5.2852491364477021513167132038546469630091451108456e-05
7,11,6.9551028886089074317121243307138200862027588300407e-06
7,12,0.0002575289842723319107785362458429290200001560151577
8,1,0.042486862853048583399395710102908196859061717987061
8,2,0.0082598572557855600567711107373725099023431539535522
8,3,0.0025416714725629134009887710732300547533668577671051
8,4,0.001066374247260485231408866368951748881954699754715
8,5,0.00040169159008753750833911611017867926420876756310463
8,6,5.9923783643828913735625979475329927481652703136206e-05
8,7,0.0002947531741232815231772146358224517825874499976635
8,8,-4.4123855005077647145009939189108649770787451416254e-05
8,9,-2.3568711555308705243123520989279029436147538945079e-05
8,10,0.00015317353624066441341970701284225242488901130855083
8,11,-2.6201796211056906560268181527462161284347530454397e-05
8,12,9.8833131841750835114290829608307831222191452980042e-05
9,1,0.029212324013842941999863356272726377937942743301392
9,2,0.004878425751617732931963988818324651219882071018219
9,3,0.0014077141242886757194208158239234762731939554214478
9,4,0.000543364536674963757162393207522654847707599401474
9,5,0.00035608904191151860649938720726481733436230570077896
9,6,-4.0676336876364906048556685513872821502445731312037e-05
9,7,-3.166563973435734883872874623200743826600955799222e-05
9,8,5.3257041926634542886986184440090141833934467285872e-06
9,9,-0.00031754377459300480108020381386779718013713136315346
9,10,5.7691962137728728114878518073993518555653281509876e-05
9,11,4.1569419404867831132135980176656175899552181363106e-05
9,12,-0.00019764870124323229367072074502686973573872819542885
10,1,0.0199489676218865159829096711519014206714928150177
10,2,0.0032477625749866589378866965631686980486847460269928
10,3,0.00083195987262454180674597914446621871320530772209167
10,4,0.00059622928907218793962569103328519304341170936822891
10,5,0.00022955073333430481676356582632081426709191873669624
10,6,-1.0296369066566433401771919059486393166480411309749e-06
10,7,6.6008922752967942200181920842094740464744972996414e-06
10,8,0.00025351399719774405381103599133041370805585756897926
10,9,-0.00018215930405653433339294156034782190545229241251945
10,10,0.00012638584823814651494910954454553575487807393074036
10,11,4.3566881008241927983326569062683120137080550193787e-05
10,12,-0.00010282186940857328857467506422196379389788489788771
11,1,0.01360264689299063405047984787188397604040801525116
11,2,0.0020908287854140054050355868042743168189190328121185
11,3,0.00023789534986428043507149243662723847592133097350597
11,4,0.00036039961714879410791326219687391585466684773564339
11,5,-0.00015622719060852247583738583447399150827550329267979
11,6,-0.0003258422604846786013906012602348027940024621784687
11,7,2.2553086352013087238386687682911713181965751573443e-05
11,8,0.00011494732775460260150793279088077269989298656582832
11,9,0.00028656282509537090406881443271913667558692395687103
11,10,0.00014292252273932542962903147198971964826341718435287
11,11,-3.8639217989077981308364273527189425294636748731136e-05
11,12,0.00031781171097563717942158234563976293429732322692871
12,1,0.0092122672787090537777077159375949122477322816848755
12,2,0.001134357494090144349505044907289175171172246336937
12,3,0.00024264637657194439743051084246161508417571894824505
12,4,8.0275097482809571088069322541969086159951984882355e-05
12,5,4.999717740749111177713664977417806767334695905447e-05
12,6,-0.00016862975137914783967975351774981618291349150240421
12,7,-1.0051818617179662603455976566113605485952575691044e-05
12,8,-9.9132582504366965414979717685639570845523849129677e-05
12,9,0.00019777592957644925903901156338804412371246144175529
12,10,0.00029295076505303718978137639261660751799354329705238
12,11,-7.0813318609954135364990823742203929214156232774258e-05
12,12,-9.3313255070479500822774876489518192101968452334404e-05
