R,T,Mean
1,1,0.61379734018639786619075948692625388503074645996094
1,2,0.41040080449371563187099809510982595384120941162109
1,3,0.279958098451057679767473018728196620941162109375
1,4,0.19200909479137942548199191605817759409546852111816
1,5,0.13170528730523176075273283913702471181750297546387
1,6,0.090508084823393536444413598474056925624608993530273
1,7,0.062357007064612869629005587057690718211233615875244
1,8,0.042907686269412284585378358769958140328526496887207
1,9,0.029384445016544361722887757082389725837856531143188
1,10,0.020208308406380950938974194741604151204228401184082
1,11,0.013931831525489896811409451515828550327569246292114
1,12,0.0096194505445378469810080446222855243831872940063477
2,1,0.4102768991323866853981883195956470444798469543457
2,2,0.21710662042910555680208517514984123408794403076172
2,3,0.12367410750387437812225499556006980128586292266846
2,4,0.071784681745376138772840590718260500580072402954102
2,5,0.041418373398707790389305927192253875546157360076904
2,6,0.02403848393435716046528938250048668123781681060791
2,7,0.013869139119340212137898582511752465507015585899353
2,8,0.0080499797007538669013637644411574001424014568328857
2,9,0.0047236336167432611474192860612220101756975054740906
2,10,0.0027307262096427763892192430716931994538754224777222
2,11,0.0015483891358899963628520390912512993963900953531265
2,12,0.0010460494930643971043388029684706452826503664255142
3,1,0.27948598213212411112138511271041352301836013793945
3,2,0.12361835584185151826197568425413919612765312194824
3,3,0.062924734001229484792183654917607782408595085144043
3,4,0.03325335322080052308235664781932428013533353805542
3,5,0.017766052704246956817080160817567957565188407897949
3,6,0.0096241385009803274985795695783963310532271862030029
3,7,0.0050462313247717893033295055715825583320111036300659
3,8,0.0028617326961363448271924436738800068269483745098114
3,9,0.0018029978739369908937589803699097501521464437246323
3,10,0.00099791849187256414545343918831576957018114626407623
3,11,0.00082812426752316569029954695935202835244126617908478
3,12,0.00058300490455881275823207809949622060230467468500137
4,1,0.19129642309357330898222926407470367848873138427734
4,2,0.071727884779776138191031975566147593781352043151855
4,3,0.03322208368970395314656585128432197961956262588501
4,4,0.016077397701132711133054087326854642014950513839722
4,5,0.0080050373320628247231223184599002706818282604217529
4,6,0.004078523227363882626417268539853466791100800037384
4,7,0.0023941603882661837386647274428241871646605432033539
4,8,0.0010823216531595154267508807066633380600251257419586
4,9,0.00053161324632884849380326519607820046076085418462753
4,10,0.0002421229539729978974451490847386025961895938962698
4,11,0.00027081810933890889314321070990843054460128769278526
4,12,4.4107952954914221718133587879506762874370906502008e-05
5,1,0.13121407990284750244569522692472673952579498291016
5,2,0.041665205771570130999226222456854884512722492218018
5,3,0.018040969274219109674817218547104857861995697021484
5,4,0.0083543015911833364006700008985717431642115116119385
5,5,0.0041462226672234116925386260277264227624982595443726
5,6,0.0018072196779588840104269209518861316610127687454224
5,7,0.00085338618447199630391575286836314262473024427890778
5,8,0.00047738955929967850358094927365470994118368253111839
5,9,0.00012214360312139062487990504024537585792131721973419
5,10,-9.0802728983254880163952793559190013183979317545891e-05
5,11,-9.7984619930925023929824124735432633315213024616241e-05
5,12,-0.00013266337214105068209417381819292813815991394221783
6,1,0.090132468453459541057881665437889751046895980834961
6,2,0.024404540959929638122005712830286938697099685668945
6,3,0.0098985755368399003933932434051712334621697664260864
6,4,0.0041597458745810007851861911376545322127640247344971
6,5,0.0016925776555134840022087683308882333221845328807831
6,6,0.00082471096665966679185866272661087350570596754550934
6,7,0.00078929581907051494203686470285674658953212201595306
6,8,0.00046010412082240847260125593543023114762036129832268
6,9,0.00029019848848893856465072649264413939818041399121284
6,10,0.00040648185425897539330142294033976213540881872177124
6,11,0.00052521262852383936419603527312460755638312548398972
6,12,6.2154827260864237170080726091470069150091148912907e-05
7,1,0.061875375683881538024788682150756358169019222259521
7,2,0.014003059772433750634901272746901668142527341842651
7,3,0.0052145994683719300993862688642366265412420034408569
7,4,0.0021692567713708079887857671508299972629174590110779
7,5,0.00080897630932085342388843107741536186949815601110458
7,6,0.00064486776731147252977871531243181379977613687515259
7,7,0.00046972392442143129148365843228418725630035623908043
7,8,7.1689628232989472149047638360741530050290748476982e-05
7,9,-5.9872938951722192324911980820800749825139064341784e-05
7,10,-7.2348941701722873005332703488790002666064538061619e-05
7,11,-6.6966722183937633363845498557509472448145970702171e-05
7,12,-6.0118203430403540656577765499690713113523088395596e-05
8,1,0.042563587104081243572828441301680868491530418395996
8,2,0.0082289581273031400104889243607431126292794942855835
8,3,0.0028325157470555882566198846461702487431466579437256
8,4,0.00097841411734387023074743794381902262102812528610229
8,5,0.00030897721991113486807167820558106541284359991550446
8,6,3.4775905244798729378224305675004757176793646067381e-05
8,7,0.00018238322091342927858646782990348356179310940206051
8,8,4.4350101782225978932008847444024013384478166699409e-06
8,9,-0.0002024801500557602430135917259690359060186892747879
8,10,-0.00038955285971551832559928163490781116706784814596176
8,11,0.00034589730901833437093709222587278873106697574257851
8,12,0.00010022744593110219889220413591601754887960851192474
9,1,0.029269606550774127790015555206082353834062814712524
9,2,0.0048381574580020200379570916027205385034903883934021
9,3,0.0015746495294460874630332325452286568179260939359665
9,4,0.00020868601532125793484966080892917261735419742763042
9,5,0.00015366674664121066605504406510362969129346311092377
9,6,-0.0003476513738793879349474325035629362901090644299984
9,7,-2.4961461831255442192847859850246550195151939988136e-05
9,8,-5.2509255995556195981133207340008084429427981376648e-05
9,9,-8.7551476680024177198791157650248351274058222770691e-05
9,10,4.9311500986453930448459581636910797897144220769405e-05
9,11,0.00026424127571197562284327498005609413667116314172745
9,12,-2.0545754961803787115668523677314283304440323263407e-05
10,1,0.02018157597083385795810883678313985001295804977417
10,2,0.0029362890831013508004254664029986088280566036701202
10,3,0.0010705132508291997917027060793770942836999893188477
10,4,0.00032002813112078657082140709100315234536537900567055
10,5,0.00037480126142046791973619357385416606120998039841652
10,6,-9.6180831740916748279430006918211404354224214330316e-06
10,7,-6.6412318339299122025611021857827154235565103590488e-05
10,8,0.00010585939971051416244509496555892269498144742101431
10,9,9.1793156909552157973232466847690602662623859941959e-05
10,10,0.00016691528685848329373493659222305041112122125923634
10,11,7.9399581273577167104746332704223732434911653399467e-05
10,12,-4.5950642836134508078041460699125764222117140889168e-05
11,1,0.014074422579780235600943605334123276406899094581604
11,2,0.0018867931023880068173992352598133948049508035182953
11,3,0.00092073838641601739481157284927803630125708878040314
11,4,7.4479528693606990232163600484938115187105722725391e-05
11,5,-0.00012672380847109803760075497081061257631517946720123
11,6,-0.00021971212620444665968542918843553479746333323419094
11,7,0.00033602800799014488413937740141079757449915632605553
11,8,8.1139103835252689459964225981991603475762531161308e-05
11,9,-0.0003699528243180677956197799360893441189546138048172
11,10,-7.3825299822539351438598596855111821923856041394174e-06
11,11,-3.1605422204714772463698957416511348128551617264748e-05
11,12,-0.00027192664952438346795057788618521499302005395293236
12,1,0.0097716097911786162222291807211149716749787330627441
12,2,0.0010366624391605475975774997010603328817524015903473
12,3,0.00082692491149875260118135011921935983991716057062149
12,4,-0.00010932452806630983525339184669888936696224845945835
