R,T,Mean
1,1,0.61330221027464781879956490229233168065547943115234
1,2,0.40961644407412767243670259631471708416938781738281
1,3,0.27911063359736154598778057334129698574542999267578
1,4,0.19094056603221090662181325114943319931626319885254
1,5,0.1306719359854227602291132370737614110112190246582
1,6,0.089539442445389624825047292233648477122187614440918
1,7,0.061412678049850018269228968392781098373234272003174
1,8,0.041913323725139665920647047414604458026587963104248
1,9,0.028748160167699841893718115670708357356488704681396
1,10,0.019674031136723845597513715688364754896610975265503
1,11,0.013516889529713605258565145561533427098765969276428
1,12,0.0094363201286882907037334433653086307458579540252686
2,1,0.40969660479740643843626912712352350354194641113281
2,2,0.21669050204522552482977459931134944781661033630371
2,3,0.12325075308738438206734855384638649411499500274658
2,4,0.071489475396502175086332897535612573847174644470215
2,5,0.041786099793877887198512155464413808658719062805176
2,6,0.024554718757016789215663621348539891187101602554321
2,7,0.014462626033369228514824378351022460265085101127625
2,8,0.0083978703391185630794391059339432104025036096572876
2,9,0.004778985491115845390952543425555631984025239944458
2,10,0.0028950577558191905799822585265701491152867674827576
2,11,0.0016694869355251904918108207809268606069963425397873
2,12,0.0010309030011424280635218275747888583282474428415298
3,1,0.27887768335892038074064203101443126797676086425781
3,2,0.12300306338589421517593081034647184424102306365967
3,3,0.062475352709417508734190960240084677934646606445312
3,4,0.033071155356678039183293549285735934972763061523438
3,5,0.017303797223029819540851548254067893140017986297607
3,6,0.0092351235528995954948694446784429601393640041351318
3,7,0.0046678915032958810671370741829377948306500911712646
3,8,0.002575104154725973721468124111311226442921906709671
3,9,0.0012662253732279738632771071138449769932776689529419
3,10,0.00063117174684060718507783160902135932701639831066132
3,11,0.00055697602630077453454704450308554442017339169979095
3,12,0.00014629203550670311561807124256517909088870510458946
4,1,0.19089045141944169237113726467214291915297508239746
4,2,0.071384650079234057695742876603617332875728607177734
4,3,0.033252761561995365646726696695623104460537433624268
4,4,0.01664097002086064452930358470439387019723653793335
4,5,0.0083369789256366629015548852521533262915909290313721
4,6,0.0041776241223901748253477528294297371758148074150085
4,7,0.0020888807247261670894944440846074940054677426815033
4,8,0.0008111669849568391718955262525980742793763056397438
4,9,0.00048757976694965024727981828256417884404072538018227
4,10,0.00022688499989866314017657178414566487845149822533131
4,11,0.00024873674986909493061365550303776217333506792783737
4,12,0.00023651830405225967570922995797388921346282586455345
5,1,0.13077176399262410710910842226439854130148887634277
5,2,0.041705428124155945190931760180319542996585369110107
5,3,0.017953854064871446749585004454274894669651985168457
5,4,0.0087060714300355602351944028782781970221549272537231
5,5,0.0039963519718744537276289285898656089557334780693054
5,6,0.0018023010528828277507923383282673057692591100931168
5,7,0.00073139008477884535040780544790095518692396581172943
5,8,0.0006541914617570905024143690376092763472115620970726
5,9,0.0002842690501911078059145421281783683298272080719471
5,10,0.000148207100179692069204587245856430399726377800107
5,11,0.00015322329009422418883389072075118519933312200009823
5,12,6.9526676186508029435529021355932854930870234966278e-05
6,1,0.089672087039101913696903523032233351841568946838379
6,2,0.024229645037926073047884756306302733719348907470703
