R,T,Mean
1,1,0.61339344956239372219641836636583320796489715576172
1,2,0.40968750061109726612329495765152387320995330810547
1,3,0.27909403269237703648641968356969300657510757446289
1,4,0.19109804993486245727751793310744687914848327636719
1,5,0.13107232182668318576368449157598661258816719055176
1,6,0.08989479771174593847327116691303672268986701965332
1,7,0.061700932607858305356529626806150190532207489013672
1,8,0.042503293683867911234575132084501092322170734405518
1,9,0.029059518151345872793989144611259689554572105407715
1,10,0.019777993323639171674432901681939256377518177032471
1,11,0.013478367580519829901919415249267331091687083244324
1,12,0.0092134382272497632876406825630510866176337003707886
2,1,0.40970125339757096361026356134971138089895248413086
2,2,0.21676995949691016396521092701732413843274116516113
2,3,0.12321634377143833583012622057140106335282325744629
2,4,0.071622186344834609661447188955207820981740951538086
2,5,0.041810437490241075808583559592079836875200271606445
2,6,0.024609876742468471400027141271493746899068355560303
2,7,0.014721471772369831149118724056279461365193128585815
2,8,0.0088419827255666726822935785889967519324272871017456
2,9,0.0051887573107988098700116275097116158576682209968567
2,10,0.0033113377680603546006354864772447399445809423923492
2,11,0.0019514134474163489108705649144326343957800418138504
2,12,0.0013941311198934452746100998155043271253816783428192
3,1,0.2790075185245566302683073445223271846771240234375
3,2,0.12311084528137572480233075111755169928073883056641
3,3,0.062685503347127524698123579582897946238517761230469
3,4,0.033199321049093628854809168160500121302902698516846
3,5,0.017947131547308519533556747660441033076494932174683
3,6,0.009371284879261754241497328621335327625274658203125
3,7,0.0050615977130381156756655514072917867451906204223633
3,8,0.0028727242060583510485649583188205724582076072692871
3,9,0.0017232338539733488627647695068390021333470940589905
3,10,0.00073133292964801439612482214513988765247631818056107
3,11,0.00040076873065707273660618348287698609055951237678528
3,12,0.0002172492867182377273248261584370766286156140267849
4,1,0.19077358744101083343203129061294021084904670715332
4,2,0.071140623867775629185494778994325315579771995544434
4,3,0.033237544875964392110390122070384677499532699584961
4,4,0.016444841041169232925822640822843823116272687911987
4,5,0.0084072439836448513428290851834390196017920970916748
4,6,0.0044339006422235809068421730216869036667048931121826
4,7,0.0023360142956970904835889424333572605974040925502777
4,8,0.0010507228391375788949246850023655497352592647075653
4,9,0.00052157134848998401924213830227472499245777726173401
4,10,0.00027251469432673999663055419695467662677401676774025
4,11,0.0002550070642060181806860807984804750958574004471302
4,12,9.582808530505108651938173114359642568160779774189e-05
5,1,0.1307490685752206449610213212508824653923511505127
5,2,0.041319164325181713393053684058031649328768253326416
5,3,0.017824818278757075667995124490516900550574064254761
5,4,0.0083232107020140486119963441069558029994368553161621
5,5,0.0039997175655236832936267887816939037293195724487305
5,6,0.0018466612169210153138187990862206788733601570129395
5,7,0.00092105542379571916315056379076509074366185814142227
