R,T,Mean
1,1,0.61386557204450220570635110561852343380451202392578
1,2,0.41040957594410110154115045588696375489234924316406
1,3,0.27946778390910370637456594522518571466207504272461
1,4,0.19129383471464381227811202279553981497883796691895
1,5,0.13113715343890974818208405849873088300228118896484
1,6,0.089776519878862925949647433299105614423751831054688
1,7,0.061536506026117980538980845039986888878047466278076
1,8,0.042252552907623655564783859972521895542740821838379
1,9,0.029016451287334231456949140692813671194016933441162
1,10,0.019873560440549956074285375962062971666455268859863
1,11,0.013802750258836678567964106889576214598491787910461
1,12,0.0095083338805480015903937029975168115925043821334839
2,1,0.41039223366820470895177663805952761322259902954102
2,2,0.21745493871675458663617064303252846002578735351562
2,3,0.12385951992615622241356021504543605260550975799561
2,4,0.071731340452377459482313781791162909939885139465332
2,5,0.041906845908410352008477417484755278564989566802979
2,6,0.024632516695486609409337930287620110902935266494751
2,7,0.014422304789572848449097364209592342376708984375
2,8,0.0086276914420565960217590628644757089205086231231689
2,9,0.0050819861499829602213829105039621936157345771789551
2,10,0.0030773515961583651663613370175198724609799683094025
2,11,0.0018439877783046666488014908580339579202700406312943
2,12,0.0010720489186902557379732492393031861865893006324768
3,1,0.27942780668311700820183318683120887726545333862305
3,2,0.12334443546920215162288059218553826212882995605469
3,3,0.062612137303124551501731787084281677380204200744629
3,4,0.032889812167885855431759267730740248225629329681396
3,5,0.017776169252406014142930956722921109758317470550537
3,6,0.0097939963525021551948857023717209813185036182403564
3,7,0.0053498724398164847551595535435353667708113789558411
3,8,0.0031108521208744856559325064893073431449010968208313
3,9,0.0018704975629234420631680224644810550671536475419998
3,10,0.00089759021027934122495539615016468815156258642673492
3,11,0.00045689920012344768405695982771419494383735582232475
3,12,0.00047276969500608545136574600853407446265919134020805
4,1,0.19129790557193138145208877176628448069095611572266
4,2,0.071311233159503453760130753380508394911885261535645
4,3,0.033250540264134161028142244731498067267239093780518
4,4,0.016518449682109078574532290417664626147598028182983
4,5,0.0084536913797894387700981866373695083893835544586182
4,6,0.0043738688483744916912776545814267592504620552062988
4,7,0.0021831049441834982603738435358309288858436048030853
4,8,0.0013133371032122260167740446235029594390653073787689
4,9,0.00052068834747406324801877186558840548968873918056488
4,10,5.9162983423937472084869204635992900875862687826157e-05
4,11,9.6806042790874313221094471515471013844944536685944e-05
4,12,-9.9114173141921779741636555627337656915187835693359e-05
5,1,0.13102898870449042334485056926496326923370361328125
5,2,0.041649241712579283813955299820008804090321063995361
5,3,0.017898071759019428678127994203350681345909833908081
5,4,0.00828099005158752440869385225141741102561354637146
5,5,0.0044769157546664679198089586975584097672253847122192
5,6,0.0021209386922256177020196243887539822026155889034271
5,7,0.00086300683447061514973197571265473015955649316310883
5,8,0.00057045637338203926403057408833774388767778873443604
5,9,0.00031493607383903252571952235960850430274149402976036
5,10,3.8805897875721213593266240016177448524103965610266e-05
5,11,0.00018831579269070630342983174720927763701183721423149
5,12,-7.142711491056919444523308493355528980828239582479e-06
6,1,0.089689686207479163426725676799833308905363082885742
6,2,0.024372060625799114863543337605733540840446949005127
6,3,0.0097764795785586795090482681303001299966126680374146
6,4,0.0042019278737944051535513345640993065899237990379333
6,5,0.0021852447094415378830989382663574360776692628860474
6,6,0.00087948155401549991689452712151364721648860722780228
6,7,0.00039910282693718601926616273978254412213573232293129
6,8,9.307065344365861346911938944970188458682969212532e-05
6,9,7.2759068554930964012848748634354478781460784375668e-05
6,10,0.00018611772114415621134399236868972593583748675882816
6,11,-6.8306045469403327535101722034482918388675898313522e-05
6,12,0.00010588444887410115575858415848387039659428410232067
7,1,0.061371285661589516924330212077620672062039375305176
7,2,0.014093831267193804648862887063387461239472031593323
7,3,0.0051606747507612054509662513623879931401461362838745
7,4,0.0022904816510315359999461204409954007132910192012787
7,5,0.00077948437329523933073116559455684182466939091682434
7,6,0.00039590031026622018745647624271555287123192101716995
7,7,0.00026356560249570691817702638992670927109429612755775
7,8,0.00035061016203632322128444509523603755951626226305962
7,9,0.00018790977002107516142040410933589100750396028161049
7,10,9.0748769877194577002229788909026808596536284312606e-06
7,11,-8.4693525853217358281832538580147229367867112159729e-05
7,12,0.00024180687044921789457911642795551188100944273173809
8,1,0.04183269680687844854771739733223512303084135055542
8,2,0.0081690678256618881603046133932366501539945602416992
8,3,0.0030703110277906751901522142134126625023782253265381
8,4,0.0011831521996018923379573317689050782064441591501236
8,5,0.00040564752111317217307326354891472419694764539599419
8,6,6.4689813732891673762372131140097053503268398344517e-05
8,7,-1.0636899130671031131218501331048287283920217305422e-05
8,8,0.00013166958118657486162712821897713411090080626308918
8,9,-0.00037432604918194239355250241274575273564551025629044
8,10,-1.5245718149932889978010949749709368461481062695384e-05
8,11,-3.9296897494151376026370187100056341478193644434214e-05
8,12,0.00011696368785632076927813449707116433273768052458763
9,1,0.028477972800346727094700227667090075556188821792603
9,2,0.0049680620403882626984204406994649616535753011703491
9,3,0.0020232165465297307499481505033145367633551359176636
9,4,0.00068790384936815666266918256610551907215267419815063
9,5,0.00050356107104524349890595225076594942947849631309509
9,6,0.00026944404546005838339481353038706856750650331377983
9,7,0.00017275844339210652024496628342831172631122171878815
9,8,-0.00018213305611790742578187662914501743216533213853836
9,9,0.00015222160729624621450413457512951254102517850697041
9,10,-0.00018808209487174737287000503282996533016557805240154
9,11,0.00025160289095252824686024806233319850434781983494759
9,12,-0.00023464603505210802881185416790543740717112086713314
10,1,0.019268146747798964996123416426598851103335618972778
10,2,0.0031501779622432673697018934433344838907942175865173
10,3,0.0012082851233827930463593514076592327910475432872772
10,4,0.000448388530332952768217569250452925189165398478508
10,5,0.0003617751649967190308646025620475938922027125954628
10,6,7.2169175873729255734842502612025327834999188780785e-05
10,7,0.00015946048041048059692656457819737170211737975478172
10,8,-0.00022886238841290278481221953654767276020720601081848
10,9,0.0001261703807126002730050473576994818358798511326313
10,10,-2.6029491090757212785498572737985512048908276483417e-05
10,11,4.7928756862093661200198424499063776238472200930119e-05
10,12,0.00014000538232176396795207462542265375304850749671459
11,1,0.013133373718901568752426278763323352904990315437317
11,2,0.0018152580667274279858924845854062368744052946567535
11,3,0.00065574648558214244063735431922168572782538831233978
11,4,0.00020201077432910108161098761136997836729278787970543
11,5,-0.00032787723512921115040855135625008642819011583924294
11,6,0.00012622507657421776997713758206032252928707748651505
11,7,3.7863632100567993479713763127492143212293740361929e-05
11,8,9.7228242533047815293438531636383004297385923564434e-05
11,9,-0.00029313985201267166429833777030466990254353731870651
11,10,8.6927348320760055655834208643284455320099368691444e-05
11,11,-1.2017208646268706092935171780844427757983794435859e-05
11,12,6.65918291731454819537897038550511297216871753335e-05
12,1,0.0088979983039683789580731598789498093537986278533936
12,2,0.00099875351073767134994774163914144082809798419475555
12,3,0.00025697519429416956467451815804281523014651611447334
12,4,8.5837757245052590405337555878872990433592349290848e-05
12,5,0.00011391837926690423488367692739231529230892192572355
12,6,2.2665043772629185191841427737813319254200905561447e-05
12,7,0.00040112338625697695248042973226176854950608685612679
12,8,0.0001226882966046209655613247191396908419847022742033
12,9,-5.7053991874022339176111828784598856145748868584633e-05
12,10,0.00016689524426327079068867187405800223132246173918247
12,11,6.7840412139354614004700672058589816515450365841389e-05
12,12,-9.1491357692396923693110843966991296838386915624142e-05
