R,T,Mean
1,1,0.61392105472957658740540409780805930495262145996094
1,2,0.41086509790141878539770914358086884021759033203125
1,3,0.28021664471487806036265055809053592383861541748047
1,4,0.19215008714354112062672186311829136684536933898926
1,5,0.13200508881979369779635646864335285499691963195801
1,6,0.090783387866629552953590120978333288803696632385254
1,7,0.062432636718918750606821532755930093117058277130127
1,8,0.042875323983573687680603825356229208409786224365234
1,9,0.029561662800432351311252787695593724492937326431274
1,10,0.020329248472430366811991575559659395366907119750977
1,11,0.013977501465400282362749884157437918474897742271423
1,12,0.0095563488871036536553837947849388001486659049987793
2,1,0.41040648651995759177424361041630618274211883544922
2,2,0.21765801053999181413622920899797463789582252502441
2,3,0.12379891803847704878638324998973985202610492706299
2,4,0.071653918886993947512387137521727709099650382995605
2,5,0.041816791405716681462312322992147528566420078277588
2,6,0.024295837551209693155884750126460858155041933059692
2,7,0.014282469733135369147070115047881699865683913230896
2,8,0.008268233466158722566596850356290815398097038269043
2,9,0.0048551529633607511463044836830249550985172390937805
2,10,0.002676244583300684161397686722239086520858108997345
2,11,0.0014018876307239640406632208424753116560168564319611
2,12,0.00071796642330611336411255729572644668223802000284195
3,1,0.27973076492297915818241449414927046746015548706055
3,2,0.12387777170091085476855141678242944180965423583984
3,3,0.062886443366812996846881844703602837398648262023926
3,4,0.03316365045124209515181590290922031272202730178833
3,5,0.017848493890865204519746711753214185591787099838257
3,6,0.0098047896698968441120403127797544584609568119049072
3,7,0.0050770096051790314026219697041142353555187582969666
3,8,0.002886158443912031044964461301560731953941285610199
3,9,0.0016510024315260691564477557591317236074246466159821
3,10,0.00081586809767377756977962954820782215392682701349258
3,11,0.00041744407390381340402368826048018490837421268224716
3,12,0.00014651351520896140198310653168789485789602622389793
4,1,0.19134338813317819383286177981062792241573333740234
4,2,0.071904177938724431196071407157432986423373222351074
4,3,0.033541802006179934070306813964634784497320652008057
4,4,0.016475536946459264087128104847579379566013813018799
4,5,0.0079650609311320442335047076198861759621649980545044
4,6,0.0042657870732252245460358608397655189037322998046875
