R,T,Mean
1,1,0.61379548209415191184490367959369905292987823486328
1,2,0.41004787590651470274849543784512206912040710449219
1,3,0.27912956564547442006585242779692634940147399902344
1,4,0.19085544231104897838768863493896787986159324645996
1,5,0.13055738465633470735127730222302488982677459716797
1,6,0.089466919311482567822579881067213136702775955200195
1,7,0.061580445877691541989307211224513594061136245727539
1,8,0.042381684599776953126237799551745411008596420288086
1,9,0.029238818020853485357690715318312868475914001464844
1,10,0.020200792594858310580185900562355527654290199279785
1,11,0.013795791855861402538940829742841742699965834617615
1,12,0.0094014083495430333936582201204146258533000946044922
2,1,0.41029615791861667739581776004342827945947647094727
2,2,0.21711891586742018689371036543889204040169715881348
2,3,0.12355217249217234631863959748443448916077613830566
2,4,0.071639757730462411133842692834150511771440505981445
2,5,0.041945182550290088796529630599252413958311080932617
2,6,0.024422339991339123144165057510690530762076377868652
2,7,0.014231577392077957369687091215837426716461777687073
2,8,0.0084424744061487311252989229615195654332637786865234
2,9,0.0048875676497374346413105072883809043560177087783813
2,10,0.0029021711892777790446629193610306174377910792827606
2,11,0.0017076395946030067506810068422851145442109555006027
2,12,0.0010124427194188045930900443636346608400344848632812
3,1,0.27959853404713447266871639840246643871068954467773
3,2,0.1237797438097556906866358872321143280714750289917
3,3,0.062798362730557485966720321357570355758070945739746
3,4,0.033209278509065888462803428637926117517054080963135
3,5,0.017950645780246295840631987061897234525531530380249
3,6,0.0099034208907517462527891893842024728655815124511719
3,7,0.0052381246666692001315301929764700616942718625068665
3,8,0.0029425740533780401532448767198957284563221037387848
3,9,0.0017547695515504819260138580361285676190163940191269
3,10,0.00098283970957364842797876480773311413940973579883575
3,11,0.00059670768096372966363821754853802303841803222894669
3,12,0.00050642014035793929405127045129120233468711376190186
4,1,0.19146138203736248750708170973666710779070854187012
4,2,0.071874483782124243269606722606113180518150329589844
4,3,0.032969605218669879864723526452507940120995044708252
4,4,0.01641332499860791160894990525775938294827938079834
4,5,0.0083801730321317862565377865280424884986132383346558
4,6,0.0042394930767960820744422179018329188693314790725708
4,7,0.0022616792942521243489628623990483902161940932273865
4,8,0.0013719848039414922914042138657464420248288661241531
4,9,0.00072427888456970737889734079928416576876770704984665
4,10,0.00071541891738728885605930196689428157696966081857681
4,11,0.00053522245679901898646885216592750111885834485292435
4,12,0.00052822624169244060485933767168376107292715460062027
5,1,0.13141542351973120594799127047735964879393577575684
5,2,0.041717231741218559204487092983981710858643054962158
5,3,0.017796370369150823348425305425735132303088903427124
5,4,0.008243277586312042562455282279643142828717827796936
5,5,0.0039879011798308007172297884324052574811503291130066
5,6,0.0021381594108535440477980582585360025404952466487885
5,7,0.0011417269660507285873596305947330620256252586841583
5,8,0.00055998652908498681556731524366909980017226189374924
5,9,0.00013876980411748596178599102213269134153961203992367
5,10,0.00058706267434839468164625708723747266049031168222427
5,11,0.00028644347324220653921295065558183523535262793302536
5,12,-5.5273349317635219553248443480342189104703720659018e-05
6,1,0.089941062433513116469718795542576117441058158874512
6,2,0.024220113946045920133576245802942139562219381332397
6,3,0.0097655890277389984649447640663311176467686891555786
6,4,0.0042350961217187373455961285628745827125385403633118
6,5,0.0018937288493539785466657221491004747804254293441772
6,6,0.00070355777587922897417516132634318637428805232048035
6,7,0.00055203954531080903170986440287038021779153496026993
6,8,0.00039617875332103658688603919912907258549239486455917
6,9,0.00019933688012292822221670218763023285646340809762478
6,10,5.5294253251890266426509662478494533388584386557341e-05
6,11,-7.8544173066495025963343334929334105254383757710457e-05
6,12,-2.0312894720304624661313258604522502537292893975973e-05
7,1,0.061723465180931628981664260891193407587707042694092
7,2,0.014127215346657789538098448645087046315893530845642
7,3,0.0053964256836240053274988959230995533289387822151184
7,4,0.0021459027896938249677094567857693618861958384513855
