R,T,Mean
1,1,0.61347860060600400977648405387299135327339172363281
1,2,0.40974056923122165185802145970228593796491622924805
1,3,0.27888413666991967998498580527666490525007247924805
1,4,0.19077054531724854657959156156721292063593864440918
1,5,0.13080604628529263200320542637200560420751571655273
1,6,0.089580447929707471277360752992535708472132682800293
1,7,0.061345125092979027603412589542131172493100166320801
1,8,0.041978069281327717865437421096430625766515731811523
1,9,0.028745051707687853392858556844657869078218936920166
1,10,0.01972409005801970330318262369928561383858323097229
1,11,0.01354967306432865170595647441587061621248722076416
1,12,0.009514993543665329137071218212895473698154091835022
2,1,0.40987292960073351544281194946961477398872375488281
2,2,0.21674396418441538303412130517244804650545120239258
2,3,0.12307097225366271653346217362923198379576206207275
2,4,0.071646772728673854824243960592866642400622367858887
2,5,0.041944913977596677556736182168606319464743137359619
2,6,0.024466460443992081585928843878718907944858074188232
2,7,0.014305228511358004245268560339354735333472490310669
2,8,0.0084151100763115160852123608492547646164894104003906
2,9,0.0051542544596810896742611340926032426068559288978577
2,10,0.0031065722064609929860268255907840284635312855243683
2,11,0.002045698410324190297943092176069512788672000169754
2,12,0.0013430194602444336937629998374177375808358192443848
3,1,0.27920014357422179296364106448891106992959976196289
3,2,0.12325637156022144214073676948828506283462047576904
3,3,0.062396552749915942803760060542117571458220481872559
3,4,0.033193961040063967027347047178409411571919918060303
3,5,0.017806621543171422678009108153673878405243158340454
3,6,0.0096520748569981617420721065059296961408108472824097
3,7,0.0052105468500022577432728709823095414321869611740112
3,8,0.0028700740748869441043567007909587118774652481079102
3,9,0.0013754536154429672107496473998367036983836442232132
3,10,0.00093670300406262772298371377388548353337682783603668
3,11,0.00041555144357174482504582724295971729588927701115608
3,12,0.00027919808995525134285783930288005194597644731402397
4,1,0.19105413600747458979789428212825441733002662658691
4,2,0.071561447363522337483665580748493084684014320373535
4,3,0.033122373349833075795167758315074024721980094909668
4,4,0.016706629842204272218264549110244843177497386932373
4,5,0.0083107993748532688754737662861771241296082735061646
4,6,0.0044233821868153583301008779926632996648550033569336
4,7,0.0021152648817680634596438693506570416502654552459717
4,8,0.00089481883660375656410618239178234034625347703695297
4,9,0.00072277200499766167899468038982035977824125438928604
4,10,0.00045124071778957451899633168679315531335305422544479
4,11,0.00018783460751683385436296147563695058124721981585026
4,12,6.9538504633464502105097415629586521390592679381371e-05
5,1,0.13087388732242966060681510498397983610630035400391
5,2,0.041842087242350549380898172557863290421664714813232
5,3,0.017868051614379931724130301518016494810581207275391
5,4,0.0081361185853072032214683417805645149201154708862305
5,5,0.0038238737106036889412674639743272564373910427093506
5,6,0.0017554560859687809958040727309480644180439412593842
5,7,0.00075069051318300058107252370476203395810443907976151
5,8,0.0002130113713544834702726810116146793916414026170969
5,9,0.00035252363792344240884038542027667517686495557427406
5,10,0.00019746516149685990580697758645101203001104295253754
5,11,2.9796339094766414259962423322081193077792704571038e-06
5,12,-0.00034719659922608138045638237478840437688631936907768
6,1,0.089771752337782673158983470784733071923255920410156
6,2,0.024774341817738118609604214270802913233637809753418
6,3,0.0096468217892076747743690390279880375601351261138916
6,4,0.0043628811347659482780536599477727577323094010353088
6,5,0.0020121833921067440627272748798759494093246757984161
6,6,0.00095955442285819187060724733129291053046472370624542
6,7,0.0005189720683039828353494415935642791737336665391922
6,8,0.0002517720743617388678113611089059986625215969979763
6,9,5.7901303371271531199304671844174663419835269451141e-05
6,10,0.00037983589487679411070969459629509401565883308649063
6,11,0.0001909135652670240453684241677123623048828449100256
6,12,2.8165554808265166758800453206124103644469869323075e-06
7,1,0.061527212991680624298851398634724318981170654296875
7,2,0.014561847619261110431398975606498424895107746124268
7,3,0.0053374537891283848484169638481944275554269552230835
7,4,0.0021882525849624932801074095323201618157327175140381
7,5,0.00049310932819393018741727097165039594983682036399841
7,6,0.00016378838423476141036849718091161776101216673851013
7,7,-1.4257669318541607868093025468514412068543606437743e-05
7,8,4.2277380044017545776980498972719146877352613955736e-05
7,9,6.1292081625769425528606204611747898525209166109562e-05
7,10,5.5519932183224554047250298705051818615174852311611e-05
7,11,0.00017229025290606779768215472969927759550046175718307
7,12,0.00042042277219706800138812607947613741998793557286263
8,1,0.042280810947390758125497001174153410829603672027588
8,2,0.0084539335578517321029279329991368285845965147018433
8,3,0.0029483332043655674677140599015956468065269291400909
8,4,0.0014363960123078352466852170010724876192398369312286
8,5,0.00052800560781716260588120048780069737404119223356247
8,6,6.2188674595782400945746803966329707691329531371593e-05
8,7,-2.4091148507479110980195047275742581405211240053177e-05
8,8,-0.00011535111387800289404169384877008042167290113866329
8,9,0.00011538487401631051653284193436732607551675755530596
8,10,0.00033261612609858658444125789621637068194104358553886
8,11,0.00011188857918330900279458434143364797819231171160936
8,12,0.00010000094502088141849502345159805827279342338442802
9,1,0.029083399039888591791624961047091346699744462966919
9,2,0.0049616055033272410054734358197947585722431540489197
9,3,0.0017235363305611482373502774123608105583116412162781
9,4,0.00053932365324394274368885460191336278512608259916306
9,5,0.00025284228704171583844775850202779565734090283513069
9,6,0.00011470629695406339915511595428654345596441999077797
9,7,4.10738949254641969293516678973787747963797301054e-05
9,8,2.2220505470908006451355096166899727450072532519698e-05
9,9,2.7713120297867899693511697933878679123154142871499e-05
9,10,-0.00016300253467504131118376298203997976088430732488632
9,11,-7.1241929999013716649086669363555301970336586236954e-05
9,12,-0.00016074798465844786091519247328562869370216503739357
10,1,0.019892898512234420682620594789113965816795825958252
10,2,0.0027656535800651750080236812578959870734252035617828
10,3,0.00099619545600793200229583490568074921611696481704712
10,4,0.00019083625072865544871833498596913614164805039763451
10,5,4.3913153995003724450445908855655829938768874853849e-05
10,6,0.00029304729125306382304938512817216178518719971179962
10,7,-5.5710211202255940769224873410081499969237484037876e-05
10,8,-6.7625493656044862025638816915851236899470677599311e-06
10,9,-5.5308036715103701388626666890502292517339810729027e-05
10,10,2.7810649608502389348906394528349039774184348061681e-05
10,11,0.00027838637521185500851156335855307588644791394472122
10,12,-0.00024219476469630735323765313715682623296743258833885
11,1,0.013544323945020180638421081198430329095572233200073
11,2,0.0015632770474683843273111527594210201641544699668884
11,3,0.00088409481770078586233135853333919840224552899599075
11,4,0.00010751481369171586816111535478412974953243974596262
11,5,-3.0447739090959212307843650968663951061898842453957e-05
11,6,0.00017720873396776464598831313246307672670809552073479
11,7,-0.0002183207550492811109023316706867490211152471601963
11,8,-9.7344122714474088883286617690515640788362361490726e-05
11,9,-0.00030586180068397099320737231309408343804534524679184
11,10,-0.00012386555434015935435107524931197531259385868906975
11,11,7.4208506952735004422519460298701687861466780304909e-05
11,12,3.0878784423779259942898639534902827108453493565321e-05
12,1,0.0089754295342687646919177524296173942275345325469971
12,2,0.00086508767268232602664496111444236703391652554273605
12,3,0.00043343881307301475184004524443537320621544495224953
12,4,5.5937330520687530207180754304729930481698829680681e-05
12,5,0.00024691629371777635681278750823253176349680870771408
12,6,-2.2971873395226351314809057346799647802981780841947e-05
12,7,0.00018789467028167817054876143068042892991797998547554
12,8,-0.0001694555130198654091175369806876460643252357840538
12,9,-0.00016907199226658695210417926446666569972876459360123
12,10,0.00017797044975236756946673777335377053532283753156662
12,11,5.1078728861567740545356064441051557878381572663784e-05
12,12,4.7077254132031767048724435476003691292135044932365e-05
