R,T,Mean
1,1,0.61319723425826910823133175654220394790172576904297
1,2,0.40957887783223884126115876824769657105207443237305
1,3,0.27865842316787797772192902812093961983919143676758
1,4,0.19043719205825052065428337755292886868119239807129
1,5,0.13031281477698483661775696873519336804747581481934
1,6,0.089244147788854616409892628325906116515398025512695
1,7,0.061179434185433714810109506743174279108643531799316
1,8,0.041967795122133506879880116002823342569172382354736
1,9,0.028720716321543628829493499665659328456968069076538
1,10,0.01964952654008822463538308511488139629364013671875
1,11,0.013481380976003700875032187411761697148904204368591
1,12,0.0091146873187349149864067143766988010611385107040405
2,1,0.40963467549903209707906626135809347033500671386719
2,2,0.21646061721181611425812718607630813494324684143066
2,3,0.12276671195612168241417805347737157717347145080566
2,4,0.071041600512351546492517684328049654141068458557129
2,5,0.041556550185028164057232658024076954461634159088135
2,6,0.02428575673543179047619844368455233052372932434082
2,7,0.013960084026300034407142014458713674684986472129822
2,8,0.0082213369185161668667438661373125796671956777572632
2,9,0.0050118405390236183197250063869887526379898190498352
2,10,0.0030544449442572126941775056963024326250888407230377
2,11,0.0017332805558443436632493073190630639146547764539719
2,12,0.0011859501018787457424230602498482767259702086448669
3,1,0.27895374762956154368609418270352762192487716674805
3,2,0.12293417211640589314924909558612853288650512695312
3,3,0.062241866340633035525886640471071586944162845611572
3,4,0.033085606834775113660462864118017023429274559020996
3,5,0.017923907052915150767136154286163218785077333450317
3,6,0.0096826166983821782691110868768191721756011247634888
3,7,0.005420754060334946090871088841822711401619017124176
3,8,0.0030664691577869545614787316623051083297468721866608
3,9,0.0019933014542795135862207622778896620729938149452209
3,10,0.0011519016240520937345570562371221967623569071292877
3,11,0.00065039608168506726423863106845146830892190337181091
3,12,0.00051555277880683484520440984510969428811222314834595
4,1,0.19070105512309276640792177204275503754615783691406
4,2,0.071096379493425482243296187334635760635137557983398
4,3,0.032823658783334319632984943382325582206249237060547
4,4,0.016445092279073755120455402334300742950290441513062
4,5,0.0083065584766349696843601435602977289818227291107178
4,6,0.0044143959461023151921721385804175952216610312461853
4,7,0.0022297517049152484371055127354566138819791376590729
4,8,0.0012383753970942373758695742580471232940908521413803
4,9,0.00077628461799476584492135655679589945066254585981369
4,10,0.00040277785903095292101283586561066840658895671367645
4,11,0.00013973291178506340882298220051893622439820319414139
4,12,0.00013427469711649618394275207400312410754850134253502
5,1,0.13043372281083845387605890664417529478669166564941
5,2,0.041516054574055660797426980934687890112400054931641
5,3,0.017519366591693268792040427683787129353731870651245
5,4,0.0078274691847217137130598985095275565981864929199219
5,5,0.0040081286063279814371740350509298878023400902748108
5,6,0.0019845473284826374918421443283023108961060643196106
5,7,0.0011576334887894498132387965938505658414214849472046
5,8,0.00043641315236134361815398263750864771282067522406578
5,9,0.00036389868318596779077703229354767699987860396504402
5,10,4.3424647329881033001354462275145351668470539152622e-05
5,11,-0.00029201066095248647208962311516700083302566781640053
5,12,-0.00062470525695751649274817252077696139167528599500656
