R,T,Mean
1,1,0.61349343084538265902239118076977320015430450439453
1,2,0.40982780387111472641947784723015502095222473144531
1,3,0.27896980002938193132777655591780785471200942993164
1,4,0.19069009419344615241520557447074679657816886901855
1,5,0.13049120396979668745629510340222623199224472045898
1,6,0.089480893019739021765346365100413095206022262573242
1,7,0.061381349714819878615745807337589212693274021148682
1,8,0.042057811093415851944055106059749959968030452728271
1,9,0.028931405233604160637250757304173021111637353897095
1,10,0.019847462770648031243903020026664307806640863418579
1,11,0.013851566451226562243226325676914711948484182357788
1,12,0.0095411603849535706750595309699747303966432809829712
2,1,0.40974870725588535824712721478135790675878524780273
2,2,0.21676048501291350634190280288748908787965774536133
2,3,0.12293040029154805869993083433655556291341781616211
2,4,0.071058498340916806390588078556902473792433738708496
2,5,0.041514714515428249863582266243611229583621025085449
2,6,0.024252605116624498249322527954063843935728073120117
2,7,0.014407750958833667395686539691723737632855772972107
2,8,0.0086685280043027317792292407716558955144137144088745
2,9,0.0054214875686116898584332446375810832250863313674927
2,10,0.0033317936312756944727819785612155101262032985687256
2,11,0.0020880071520478688841537806553105838247574865818024
2,12,0.0012896901649608464354018755315678390616085380315781
3,1,0.27910103583471124188974954449804499745368957519531
3,2,0.12314630308087998189492395795241463929414749145508
3,3,0.062395325628715546384395196355399093590676784515381
3,4,0.032621690446233454763191872416427941061556339263916
3,5,0.017345210181137760835357042310533870477229356765747
3,6,0.0094831852297156422199053693589121394325047731399536
3,7,0.0050906657360507180654085601645419956184923648834229
3,8,0.0031270856283733658616263983986982566420920193195343
3,9,0.0017054802700903772504081867822378626442514359951019
3,10,0.00079265777892646542557297806297356146387755870819092
3,11,0.00052740795298472078686535802205526124453172087669373
3,12,0.00020540622310983181614263415326604444999247789382935
4,1,0.19076928637379733655343727605213643983006477355957
4,2,0.071446346651478712108662705304595874622464179992676
4,3,0.033094719073673221909626107617441448383033275604248
4,4,0.016186276738913651929152592856553383171558380126953
4,5,0.0079591329682532682004980628676094056572765111923218
4,6,0.0040575572053610075434759707491139124613255262374878
4,7,0.002006847208549840562430421897488486138172447681427
4,8,0.00098518036185430844960120300157768724602647125720978
4,9,0.00045799353352164951175620744017180641094455495476723
4,10,0.00024716547049235366387970325163792040257249027490616
4,11,2.0581254958608016423192432764466275330050848424435e-05
4,12,-0.00016681734282359255154733201909067474844050593674183
5,1,0.13055704163672909867699445385369472205638885498047
5,2,0.041739297005071389345953747351813944987952709197998
5,3,0.017660982026120711912975380641910305712372064590454
5,4,0.0079778732587556279443052886790610500611364841461182
5,5,0.003602620741434072512004993527057195024099200963974
5,6,0.0016498724969252638854894099651460237510036677122116
5,7,0.00063241285224853156874541548759793840872589498758316
5,8,0.00057827082539319669355487585349351320473942905664444
5,9,0.00036294655729734559123506043576412594120483845472336
5,10,0.00017688616724654884489013884074637417143094353377819
5,11,-0.00015411982549697010309690259344250762296724133193493
5,12,0.00024866442250520145529693594177444992965320125222206
6,1,0.089325366870939240659943436639878200367093086242676
6,2,0.024549493283053495928935916481350432150065898895264
6,3,0.0097946809640324043050307878388593962881714105606079
6,4,0.003972323293678919550742101307605480542406439781189
6,5,0.0017800493443965864637235085865540895611047744750977
6,6,0.00099994704678431117934878091801920163561590015888214
6,7,0.00030306161072736877365799146311076128768036141991615
6,8,-1.1385369015392522923976054149974856954941060394049e-05
6,9,-6.2473420789037792562325979162096700747497379779816e-05
6,10,-0.00024128029702074897298001709966541739049716852605343
6,11,-0.00018154165055178579689723616930052685347618535161018
6,12,0.00018582491511934427709691608487929670445737428963184
7,1,0.061098565543269138522486372266939724795520305633545
7,2,0.014596989679752479449059698879409552318975329399109
7,3,0.0053298992510697135518982214819061482558026909828186
7,4,0.0023332978285624003493559097677234603906981647014618
7,5,0.0009419518883963776297030268125354268704541027545929
7,6,0.00072317694618599008896109303634602838428691029548645
7,7,1.5482414633367996240499026017189976300869602710009e-05
7,8,0.00015694587333612322306922171044618607993470504879951
7,9,0.00026369422838553078320897316011439670546678826212883
