R,T,Mean
1,1,0.61327113429794033461206481661065481603145599365234
1,2,0.40943250878610693010983823114656843245029449462891
1,3,0.2786705546972615965550801320205209776759147644043
1,4,0.19065071590412241420153804938308894634246826171875
1,5,0.13049289861640048227009458514658035710453987121582
1,6,0.089559230921517560264355495291965780779719352722168
1,7,0.06144489010244903737234523077859194017946720123291
1,8,0.042053861851362256407682593817298766225576400756836
1,9,0.028836242998579637158984567690822586882859468460083
1,10,0.019806468531973802499335235438593372236937284469604
1,11,0.013688105384896249311355020950031757820397615432739
1,12,0.0095347661638080088986058058253547642379999160766602
2,1,0.40955360105678667581585727930360008031129837036133
2,2,0.21628998821655220918813711250550113618373870849609
2,3,0.12288510367225685682157632072630804032087326049805
2,4,0.07115088098231581170693971216678619384765625
2,5,0.041844355721410306236940357393905287608504295349121
2,6,0.024665869497329316606393234678762382827699184417725
2,7,0.014658765609322410919390655692495784023776650428772
2,8,0.00852546388448064199061526835521362954750657081604
2,9,0.0051008477873732598409373117931409069569781422615051
2,10,0.002949976579263840440608968052060845366213470697403
2,11,0.0015754803270028783137440830941500280459877103567123
2,12,0.00081404754191083882833984697313667311391327530145645
3,1,0.27897093871693334765637928285286761820316314697266
3,2,0.12290881274472112427709191706526326015591621398926
3,3,0.062119403389585145514040220859897090122103691101074
3,4,0.032672255910376334087086291901869117282330989837646
3,5,0.017744105240498957154482440046194824390113353729248
3,6,0.0094762838326424413820658898544024850707501173019409
3,7,0.0052092199568652668845158970611919357907027006149292
3,8,0.0026770251518031754761617335702794662211090326309204
3,9,0.0013858511721837863360506926113657755195163190364838
3,10,0.0007701066932541704348341715657966233266051858663559
3,11,0.00013504667478011285648709094431296762195415794849396
3,12,-0.0001085583080471453140810819681938426128908758983016
4,1,0.19113323207072199783063126687920885160565376281738
4,2,0.071328942744200402037435537749843206256628036499023
4,3,0.032646917075118228601660064214229350909590721130371
4,4,0.016081307433987893779070432742628327105194330215454
4,5,0.0083206371065181194968118916222010739147663116455078
4,6,0.0042291477086435847257406273058677470544353127479553
4,7,0.0020775038871672850231131501885784018668346107006073
4,8,0.001256204317574722943706699851418306934647262096405
4,9,0.00049689862100889498151140566406525067577604204416275
4,10,6.3727080871288528923085392463576681620907038450241e-05
4,11,0.00017050651654456226084637104900565418574842624366283
4,12,0.00027382639804235728428136176226814768597250804305077
5,1,0.13108336800163450375222851107537280768156051635742
5,2,0.041416761874254026665198580303695052862167358398438
5,3,0.017558873666311775735282552091121033299714326858521
5,4,0.0082943044483086564300222676138218957930803298950195
5,5,0.0039304779361393647404976370296481036348268389701843
5,6,0.0019874092015774143596407164125139388488605618476868
5,7,0.0009914086654525548682886926243895686639007180929184
5,8,0.00059448442593833803523212244712681240343954414129257
5,9,0.00011292965681454479891145797898488467581046279519796
5,10,0.0004138744285539406003553153379215245877276174724102
5,11,0.00012741406609664574509435674976032260019565001130104
5,12,0.00051120769214301798894634076830811864056158810853958
6,1,0.089990665783259135568350473022292135283350944519043
6,2,0.024204712791606238647679205655549594666808843612671
6,3,0.0092434560834862289357971576464478857815265655517578
6,4,0.0043808906780147148160575731878907390637323260307312
6,5,0.0017209323687082268145021046734655101317912340164185
6,6,0.0007024277715319079571851257348669150815112516283989
6,7,0.0003426587329781437003123345519384201907087117433548
6,8,-3.654306787708860329127709756780184591207216726616e-06
6,9,-4.4483223089345839116638681165483149015926755964756e-05
6,10,0.00018552866398588609272643501491018014348810538649559
6,11,0.00022266394462511790593682581285150945404893718659878
6,12,-0.00017218415082675890916998062696308124941424466669559
7,1,0.061692222583758518639207579781214008107781410217285
7,2,0.013873188690337222989112930804367351811379194259644
7,3,0.005006443811949790566317997075884704827331006526947
7,4,0.0019440790187235229818235593413078277080785483121872
7,5,0.00099181653769073413288992480119077299605123698711395
7,6,0.00037011901244081945022007529288998739502858370542526
7,7,8.3966666023222577748021111521126158550032414495945e-05
7,8,7.9764978727873340862142281793012443813495337963104e-05
7,9,5.9010939752621273726978373685980727714195381850004e-05
7,10,-4.5873839480668708308390424388534256650018505752087e-05
7,11,-0.00017840532123464538055528094684376583245466463267803
7,12,-0.00016168391258560365990847029760146824628463946282864
8,1,0.042481147175912337132785978610627353191375732421875
8,2,0.0080897851801555384354536215596453985199332237243652
8,3,0.002768445439286377259685556495583114156033843755722
8,4,0.0011119598464417301125761738944675016682595014572144
8,5,0.00035979880580046101103131039877780494862236082553864
8,6,-4.7785611573613729458846061115551151488034520298243e-05
8,7,6.535556272821276891423630805988409520068671554327e-05
8,8,2.6210332435319887536048083509498951571003999561071e-06
8,9,0.00022299567838512688385151083725332910034921951591969
8,10,-0.00012152237539009267427818350437718208922888152301311
8,11,-0.00033217361115965777281638926510254350432660430669785
8,12,0.00011587223864859683337448503781530462219961918890476
9,1,0.02922679856489106622885465469607879640534520149231
9,2,0.0043672157993532969080807681905298522906377911567688
9,3,0.0015357516091109610183174094544256149674765765666962
9,4,0.0007490313398887715789012387013201532681705430150032
9,5,0.00015626525447935975363274174743111188945476897060871
9,6,-0.00014855736334753530804124455055870157593744806945324
9,7,5.2380384630447266759711855144132641726173460483551e-05
9,8,0.00019075617464148040972396480619011072121793404221535
9,9,3.2894838119913254431258414767214048879395704716444e-05
9,10,0.0001556381411855286439095691353173833704204298555851
9,11,0.00013711368534879438520548977642476984328823164105415
9,12,-0.0002178074523499438355442214820811841491376981139183
10,1,0.019987669560906487498108674571994924917817115783691
10,2,0.0025333659348478034314955387173995404737070202827454
10,3,0.00073388631100979409040141465681017507449723780155182
10,4,0.00030517832349995503878059555091795118642039597034454
10,5,0.00039983981044478200889483177071781483391532674431801
10,6,0.00010062282894995730117820159632557874829217325896025
10,7,1.354560498728358064273423477796853831023327074945e-05
10,8,-4.2879193037912708742504658276928353188850451260805e-05
10,9,-9.297525580296071942999064363633010543708223849535e-05
10,10,-0.00016585468091671513066014120862945446788216941058636
10,11,0.0002527856254555050957884276829901182281901128590107
10,12,0.00020087887190013876828956207454268678702646866440773
11,1,0.01365814632948266112155710771958183613605797290802
11,2,0.0015866209336133437098059761893864560988731682300568
11,3,0.00061806898810165685712730843093254406994674354791641
11,4,-1.4518579227701380052477538040722748746702563948929e-05
11,5,0.00025140762419529342130627980189672143751522526144981
11,6,2.9274124241336068751213883576411944886785931885242e-05
11,7,0.00016796066906312755759138333200297665825928561389446
11,8,-5.5345141610378228687674995178724657307611778378487e-05
11,9,-0.00011977847933390743618772833478658412786899134516716
11,10,0.00022969870274775906868365560331568531182711012661457
11,11,-9.0324546320144259107381978779471864982042461633682e-06
11,12,-0.00012123986780928611064339639469267240201588720083237
12,1,0.0091941018561227921129797024946128658484667539596558
12,2,0.00082027006838177637503689565434683572675567120313644
12,3,4.0214913983245910336205425350541986517782788723707e-05
12,4,-7.9176367527783979164204830603068785421783104538918e-05
12,5,2.3193155578729826174564764701413466241319838445634e-06
12,6,4.4391802232518576829325973598372456763172522187233e-05
12,7,0.00011937070440064567234967479736340578710951376706362
12,8,4.5311275827402917317724556633962151863670442253351e-05
12,9,-9.4577642423178601144414731627385606316238408908248e-06
12,10,0.00011970800601705485540632301066921172605361789464951
12,11,0.0002420182082403743656709438347718332806834951043129
12,12,0.00017799736665999229537002412904200809862231835722923
