R,T,Mean
1,1,0.61352582475616590507172531943069770932197570800781
1,2,0.41003079488622701243016877015179488807916641235352
1,3,0.27918746189412269043117476030602119863033294677734
1,4,0.19102228903269352633387256901187356561422348022461
1,5,0.13095124627045015563986396500695263966917991638184
1,6,0.089826292293098186636512991753988899290561676025391
1,7,0.06165230291491198555409170012353570200502872467041
1,8,0.042429623960820936345861298377712955698370933532715
1,9,0.029190865852486196085902037111736717633903026580811
1,10,0.020188927078635707929032960805670882109552621841431
1,11,0.014239264163723416509177432942578889196738600730896
1,12,0.010163504312236847776373949159278708975762128829956
2,1,0.40978684792034508754809962738363537937402725219727
2,2,0.21677956837229123143728770628513302654027938842773
2,3,0.12312880712052319542859635248532867990434169769287
2,4,0.071029623537072081318477501099550863727927207946777
2,5,0.041717768789750572788754823250201297923922538757324
2,6,0.024380012851437142529231749676910112611949443817139
2,7,0.014221623483494785084024769616917183157056570053101
2,8,0.0082229151281780141213850754411396337673068046569824
2,9,0.0048014525957106087700188012945545779075473546981812
2,10,0.0027847061424247053496028314611976384185254573822021
2,11,0.0013365802054383160712980327389232115820050239562988
2,12,0.00094432224716275135496107440147284250997472554445267
3,1,0.2791711387381379805283643236180068925023078918457
3,2,0.12310582546459999941923513233632547780871391296387
3,3,0.062531448359464239517002681623125681653618812561035
3,4,0.03270567499376195175209147691930411383509635925293
3,5,0.017582460918257592635827180060914542991667985916138
3,6,0.0093909517812710667505893269435546244494616985321045
3,7,0.0048429764627535790838530616042589826975017786026001
3,8,0.0027687412305056383586554513698274604394100606441498
3,9,0.001429639843630973799690209169455101800849661231041
3,10,0.00062470938341530448181804224816460191505029797554016
3,11,0.0005708579251690461091317541075795816141180694103241
3,12,0.00043341508144578700083976441348454500257503241300583
4,1,0.19101788170706313074731497181346639990806579589844
4,2,0.071108858450088921476783809794142143800854682922363
4,3,0.032799347088768117386425871018218458630144596099854
4,4,0.016053195786309634729427386901079444214701652526855
4,5,0.0078224006152133474661924950055436056572943925857544
4,6,0.0038799993033148197363324527486838633194565773010254
4,7,0.0014725180858367308694978348171389370691031217575073
4,8,0.00069260145673358112280298959362312416487839072942734
4,9,0.00039542265593576196060221494832376265549100935459137
4,10,9.8421242349459604195280326699446504790103062987328e-05
4,11,-0.00019079625897336336434566284037117611660505644977093
4,12,-0.00033439742215401601233698558601759032171685248613358
5,1,0.13082799651590526490707588891382329165935516357422
5,2,0.041439992885097351460466086336964508518576622009277
5,3,0.017476730826881826247332085699781600851565599441528
5,4,0.007963951830660046318777212093209527665749192237854
5,5,0.0038846535046872941905615750357583237928338348865509
5,6,0.0016751858220005670478680581680919203790836036205292
5,7,0.00062043063998544424521991436094481287000235170125961
5,8,0.00015106424917600907932742348993571113169309683144093
5,9,8.491986020277046893264122351396849808224942535162e-05
5,10,0.00012960123846477455988347726734133402715087868273258
5,11,-3.5803395690701818830908170765425779791257809847593e-05
5,12,-0.00017226677647232666902576969647498117410577833652496
6,1,0.089610852785299704992283409410447347909212112426758
