R,T,Mean
1,1,0.61353445786070659462296816855086944997310638427734
1,2,0.40994551623203034917963805128238163888454437255859
1,3,0.27920628763490429324889419149258174002170562744141
1,4,0.19102465023996806348094423810834996402263641357422
1,5,0.13085797841931107177160242827085312455892562866211
1,6,0.089801290825652690941183209361042827367782592773438
1,7,0.061625399820891546553980333555955439805984497070312
1,8,0.042292181489396424298732313218351919203996658325195
1,9,0.028868224674839494670042228108286508359014987945557
1,10,0.019714386667876594716464211387574323453009128570557
1,11,0.013532032026925948711704172922054567607119679450989
1,12,0.0091956595345113450318264014526903338264673948287964
2,1,0.41007409208311285109260779790929518640041351318359
2,2,0.21680341499171773556042808195343241095542907714844
2,3,0.12318344658245079792369125470941071398556232452393
2,4,0.071395139473153457210230499185854569077491760253906
2,5,0.041789053968021259988230298176858923397958278656006
2,6,0.024491794137143928916655610805719334166496992111206
2,7,0.014551113607855992171380421495996415615081787109375
2,8,0.0084642617429891067043490338051014987286180257797241
2,9,0.0049254067278365724902311484356687287800014019012451
2,10,0.0028631303494176816096250526300082128727808594703674
2,11,0.0015534784690511825068492957058197134756483137607574
2,12,0.00081175758338064704037334573527573411411140114068985
3,1,0.27928718368272864580603709327988326549530029296875
3,2,0.12311501986963964416776917687457171268761157989502
3,3,0.062647975364203245529637342770001851022243499755859
3,4,0.032883425844421082517854415527835953980684280395508
3,5,0.017753268258425922154764009519567480310797691345215
3,6,0.0094734274697755235794538464233482955023646354675293
3,7,0.0051696946160002888240314611323356075445190072059631
3,8,0.0030539279524382889445532907046754189650528132915497
3,9,0.0017588551754471354760661627736340051342267543077469
3,10,0.00083806452270795354485971584423964486632030457258224
3,11,0.00038330081919939797954408056135378046747064217925072
3,12,0.00013257315180358538743952967475792092955089174211025
4,1,0.19123750658477284281033803381433244794607162475586
4,2,0.071570464404475050979037575871188892051577568054199
4,3,0.033152031314488857038913494079679367132484912872314
4,4,0.016477429353795650796010718863726651761680841445923
4,5,0.0084213812503108487900194134567755099851638078689575
4,6,0.0044785395132839606047170377678412478417158126831055
4,7,0.0019825943199635602705310777338354455423541367053986
4,8,0.0013145131607361479255530190002332346921321004629135
4,9,0.0010174452125292939280026827120195775933098047971725
4,10,0.00058095447308739061372667711324879746825899928808212
4,11,0.00024361967525104194390132839043161538938875310122967
4,12,1.4721136336159530247380024248204932746375561691821e-05
5,1,0.13121551825527399959270269391709007322788238525391
5,2,0.041929448169796955381283254382651648484170436859131
5,3,0.017748313495362846164971060147763637360185384750366
5,4,0.0083674464241175663253846650491141190286725759506226
5,5,0.0037265282806569783452532718115435272920876741409302
5,6,0.0018757549475133523768366483608360795187763869762421
5,7,0.00072658855096502795826995946271154025453142821788788
5,8,0.00051750146412448804617012498852091084700077772140503
5,9,1.346064748193198537615927756760925149137619882822e-05
5,10,-0.00023582427594428498384207526505917940085055306553841
5,11,-0.00016667430122184223898959554155396745045436546206474
5,12,-9.1600286836017710194284002778175590719911269843578e-05
