R,T,Mean
1,1,0.61348907634857097193048502958845347166061401367188
1,2,0.40986528414796991048874019725190009921789169311523
1,3,0.27892134779799554467061284412920940667390823364258
1,4,0.19099478412665163440387061655201250687241554260254
1,5,0.13086079328582714276230092309560859575867652893066
1,6,0.089589691290273665291721272296854294836521148681641
1,7,0.061322978879663432583146942533858236856758594512939
1,8,0.041969995511533388088398766058162436820566654205322
1,9,0.028776273294794599971746507094394473824650049209595
1,10,0.019690845499924888167830872021113464143127202987671
1,11,0.013496092952583006729927461719853454269468784332275
1,12,0.0092227015770738572653097975262426189146935939788818
2,1,0.40974817852632045012128969574405346065759658813477
2,2,0.21664047161271818286998325220338301733136177062988
2,3,0.12298709604655962135399960288850707001984119415283
2,4,0.071626164206074482976305262127425521612167358398438
2,5,0.04227226198626245906586618161782098468393087387085
2,6,0.024744434398249529755142717135640850756317377090454
2,7,0.014602072738124581216534458860678569180890917778015
2,8,0.008393638813349500737981401243814616464078426361084
2,9,0.0048985118467663639821307874910871760221198201179504
2,10,0.0027441516597643219634028444176010452792979776859283
2,11,0.0014133771429850627582985866936837737739551812410355
2,12,0.00079665864524188824153522192617060682096052914857864
3,1,0.27941969099485003402705274311301764100790023803711
3,2,0.12329218990260643051826150440319906920194625854492
3,3,0.062413496113554400857026394078275188803672790527344
3,4,0.033161008193514064645857075674939551390707492828369
3,5,0.017859631028878046599128737170758540742099285125732
3,6,0.0095433049109743990634502353032075916416943073272705
3,7,0.0052464131016144539484957753927574231056496500968933
3,8,0.003008801811753079435279856213014681998174637556076
3,9,0.001878511647816370885508141519437685929005965590477
3,10,0.00094777062550662209867990970479922907543368637561798
3,11,0.00049391687376651742438088410480645507050212472677231
3,12,0.00019977617231108077476380013859369455531123094260693
4,1,0.19157966534384249235323238735873019322752952575684
4,2,0.071546066711626818412916861689154757186770439147949
4,3,0.032920997345741186135281708402544609270989894866943
4,4,0.016430694009099060942657999362381815444678068161011
4,5,0.0084370651157098276728962815695922472514212131500244
4,6,0.0041821723289100307813237478171686234418302774429321
4,7,0.0025036448383935101802411082871913095004856586456299
4,8,0.0012509230648433242085587613345865065639372915029526
4,9,0.001068220375313613888096364590296616370324045419693
4,10,0.0004359538381802631435910089230389985459623858332634
4,11,0.00026213337204696057379169071843705296487314626574516
4,12,0.0003664219572036135391841782382726933064986951649189
5,1,0.1313887478397198493862418899880140088498592376709
5,2,0.041799492051187527030808865902145043946802616119385
5,3,0.017850349452688932944122157664423866663128137588501
5,4,0.008184224781092560782602696178855694597586989402771
5,5,0.0040892197347088803799364242763658694457262754440308
5,6,0.0018639194719324285887812608919489321124274283647537
5,7,0.0010337074949100188113459974914576378068886697292328
5,8,0.00059558853186264548197625945391564528108574450016022
5,9,0.00042214259150276058811870893983098085300298407673836
5,10,8.5807521222168561857504553991304874216439202427864e-05
5,11,1.1761978617334645818757153656886060844044550321996e-05
5,12,-8.5774381114423625541501317037784701824421063065529e-05
6,1,0.090116308587652377282140037095814477652311325073242
6,2,0.024488060119987258705931409963341138791292905807495
6,3,0.0095263187556044511689057330272589751984924077987671
6,4,0.0042072505476941773894239418041252065449953079223633
6,5,0.001840840186806332826746634978576366847846657037735
6,6,0.00095576765798013863482951446570723419426940381526947
6,7,0.00068379483978705819097188012278820679057389497756958
6,8,0.00046413937373393715848934881762488657841458916664124
6,9,9.4625145566925466557306467763055479736067354679108e-05
6,10,9.961638212617577063309748375274921272648498415947e-05
6,11,-0.00038226358312610115306254265910013145912671461701393
6,12,-0.00010577061092954256286274850040740602707955986261368
7,1,0.061916697081800912971782935301234829239547252655029
7,2,0.014076372642161220222201123419836221728473901748657
7,3,0.0051694885751134688617325352311127062421292066574097
7,4,0.002181259173044980750888477416538080433383584022522
