R,T,Mean
1,1,0.61330388190701956574457653914578258991241455078125
1,2,0.40971987720305302893564203259302303194999694824219
1,3,0.2789168628903421764952952344174263998866081237793
1,4,0.19067418738658389876228227421961491927504539489746
1,5,0.1305886631271569175982705246497062034904956817627
1,6,0.089312048147929840036240989320504013448953628540039
1,7,0.061172382764973790014728649566677631810307502746582
1,8,0.041921465912387545493800189433386549353599548339844
1,9,0.028757660060502430315887423262211086694151163101196
1,10,0.019755531825359565201161160530318738892674446105957
1,11,0.013692405357895563386416704076964379055425524711609
1,12,0.0094888565087790071456153029316737956833094358444214
2,1,0.40970405840671370034655751624086406081914901733398
2,2,0.21675515422517749319908375582599546760320663452148
2,3,0.12333806166924807246054740517138270661234855651855
2,4,0.07136343726131379183730274462504894472658634185791
2,5,0.041454565271280711946655372912573511712253093719482
2,6,0.024229146449228935317199429277934541460126638412476
2,7,0.013906128776154064868864068671427958179265260696411
2,8,0.0078745723660603658689005612814071355387568473815918
2,9,0.0046858466378173688204888946984283393248915672302246
2,10,0.0028025802421128382865833650328113435534760355949402
2,11,0.0017129722385751217864774398336180638580117374658585
2,12,0.0010373163467275955691021538385143685445655137300491
3,1,0.27912281731038190990545899694552645087242126464844
3,2,0.1231166948855239584581511280703125521540641784668
3,3,0.062397035719445097246005360602794098667800426483154
3,4,0.032891122631285095445630162203087820671498775482178
3,5,0.017716164925985000005992375804453331511467695236206
3,6,0.0097287693652045696690588982846747967414557933807373
3,7,0.0051675138412794596048938089438706811051815748214722
3,8,0.0026340336362423557095557846707833959953859448432922
3,9,0.0017890729760016964040164610949545931362081319093704
3,10,0.0010402280459169384665973900894186954246833920478821
3,11,0.00041107401426301089925052778539793507661670446395874
3,12,0.00025341625229072787433073910001724016183288767933846
4,1,0.19078201532030500398029460029647452756762504577637
4,2,0.071171224750958231308750612242874922230839729309082
4,3,0.032925520557073206795450914796674624085426330566406
4,4,0.01634016802107791585529916744690126506611704826355
4,5,0.0082216098284798085765734398933091142680495977401733
4,6,0.0044961759351765618816787473122076335130259394645691
4,7,0.0025181532312905799755875513312730618054047226905823
4,8,0.0011574042643382900872467411446109508688095957040787
4,9,0.00054443372102967106489213033881924275192432105541229
4,10,0.00023571099573816594371228338999912921281065791845322
4,11,0.00020533215385440904948016749287376114807557314634323
4,12,-3.5166027941935293474242513189764736125653143972158e-05
5,1,0.1306881125280117683651326387916924431920051574707
5,2,0.041488321767670664763638654903843416832387447357178
5,3,0.017681356084286396074256586530282220337539911270142
