R,T,Mean
1,1,0.6137118246497674789452503318898379802703857421875
1,2,0.41015468031772750467922605821513570845127105712891
1,3,0.2796307632272306276099982369487406685948371887207
1,4,0.19167143293363975153908995707752183079719543457031
1,5,0.1315469920752633525840025185971171595156192779541
1,6,0.090176524387598017140632578048098366707563400268555
1,7,0.061971530326878812577895416779938386753201484680176
1,8,0.042456004749788618657380112608734634704887866973877
1,9,0.029261658175387426222835429712176846805959939956665
1,10,0.02009411706737489894392112432797148358076810836792
1,11,0.013668739370018041442977896338106802431866526603699
1,12,0.0091936119135311699518409156439702201168984174728394
2,1,0.41008987615506320434377585115726105868816375732422
2,2,0.21713613427503708486199229810154065489768981933594
2,3,0.12335115293519328949489732849542633630335330963135
2,4,0.071515762619837497382491164898965507745742797851562
2,5,0.04177561065486342511965389689976291265338659286499
2,6,0.024391187153952571115000935719763219822198152542114
2,7,0.013994105489706459150012207715008116792887449264526
2,8,0.0080025772492473661035017329368201899342238903045654
2,9,0.0046570554571280222896922929010088409995660185813904
2,10,0.0030083480972907445695485595393847688683308660984039
2,11,0.0018810071300956524281006165821850117936264723539352
2,12,0.0014205153567805621408343119682626820576842874288559
3,1,0.27949111603748888477127820806344971060752868652344
3,2,0.12342816767537888311689897591350018046796321868896
3,3,0.062504713002848391600885236130125122144818305969238
3,4,0.032900674261192953962140705925776273943483829498291
3,5,0.01763785338287693349457185831852257251739501953125
3,6,0.0095609895023844211625618783045865711756050586700439
3,7,0.005140622282402394944977874757796598714776337146759
3,8,0.0027207386756137176379855002750218773144297301769257
3,9,0.0015376844549473849856069396224711454124189913272858
3,10,0.0008607846269064099936976774962715808214852586388588
3,11,0.00047938100579055414928245082428759360482217743992805
3,12,-7.8037589052409173903711650521763942833786131814122e-06
4,1,0.1913003441303605112189245573972584679722785949707
4,2,0.071578982615983000048487383537576533854007720947266
4,3,0.033138358280291498048075737870021839626133441925049
4,4,0.016310385766188983946989310425124131143093109130859
4,5,0.0081797304242459192846759208350704284384846687316895
4,6,0.0041573110979831826711228259796371276024729013442993
4,7,0.0022964657605385168509526394586828246247023344039917
4,8,0.00093621654720843234392946285993275523651391267776489
4,9,0.00065717636339278633246518968036298247170634567737579
4,10,0.00019146167417487860431743462719111903425073251128197
4,11,6.2787826504441513440768485310172764002345502376556e-05
4,12,-0.00022226375717332173191469191220193124536308459937572
5,1,0.13103759628737199349757247546222060918807983398438
5,2,0.04159814102023604714952753624856995884329080581665
5,3,0.0176766002889680688692219945323813590221107006073
5,4,0.0080570901817396140681681870887587137985974550247192
5,5,0.0042485180776045579353894510177269694395363330841064
5,6,0.0023579120166893081239622986799986392725259065628052
5,7,0.0010543314859981381490655616417484452540520578622818
5,8,0.00030687131195350779476818670055138227326096966862679
5,9,0.00010614614188162126205781238263980981173517648130655
5,10,0.00029237679167104865677120906219954576954478397965431
5,11,0.0001776215686143628284809903306040723691694438457489
5,12,9.3126610337609298882061148461275479348842054605484e-05
6,1,0.089579344178347397598116685912827961146831512451172
6,2,0.024576173676797222200640646860847482457756996154785
6,3,0.0096742927833457781350290360933286137878894805908203
6,4,0.00439396545824925592593768186588931712321937084198
6,5,0.0020201761154580617774190187674321350641548633575439
6,6,0.00092514093989821868501549628760471932764630764722824
6,7,0.00048359620375525727781554352624482362443814054131508
6,8,9.6286333783374155898676649556477968872059136629105e-05
6,9,8.9614387467793052335224279758563170616980642080307e-05
6,10,0.00046635935936749530047670808663440311647718772292137
6,11,-0.000132092618630406336693861035769259615335613489151
6,12,8.4485084287372642507414621793060405252617783844471e-05
7,1,0.061274909479190522998415247002412797883152961730957
7,2,0.014317176780825261253604629985147767001762986183167
7,3,0.005428936478171147300697541027147963177412748336792
7,4,0.002279330883047261165769148405502164678182452917099
7,5,0.0010844575988471160353510125418097231886349618434906
7,6,0.00058848691299845964745862669786902188207022845745087
7,7,0.00016854852470810012966123681010799373325426131486893
7,8,0.00029895381493906964540455128975793286372208967804909
7,9,0.0001471573297031424467414678636245639609114732593298
7,10,-0.00022613965200351737673718777177356287211296148598194
7,11,0.00026885670478896757287085028664819219557102769613266
7,12,-0.00014502406044980295876135889532321243677870370447636
8,1,0.041858430946803554251189893875562120229005813598633
8,2,0.0082900135746370902378732381521331262774765491485596
