R,T,Mean
1,1,0.61398853140953812967950398160610347986221313476562
1,2,0.41070224095444035627977541480504442006349563598633
1,3,0.28014163763007438046059860425884835422039031982422
1,4,0.19185293861485125388455230677209328860044479370117
1,5,0.13159181061303901194570187271892791613936424255371
1,6,0.090400197804579404681213361527625238522887229919434
1,7,0.061965109714347509084486631536492495797574520111084
1,8,0.042445394318087692475671701686223968863487243652344
1,9,0.029036832649573261766473564193802303634583950042725
1,10,0.019907830640779312914023790881401509977877140045166
1,11,0.013406524255982226259686918012903333874419331550598
1,12,0.009085499149307080940518588363374874461442232131958
2,1,0.41042486606310119023888205447292421013116836547852
2,2,0.21763290134036927803151684202020987868309020996094
2,3,0.12390314923367665156384020974655868485569953918457
2,4,0.071971219281810272505595094116870313882827758789062
2,5,0.042243832951125305508188745307052158750593662261963
2,6,0.024812652592490564568139532752866216469556093215942
2,7,0.014631500613546788436281076428713276982307434082031
2,8,0.0084078446653104814412227341335892560891807079315186
2,9,0.0048778623836495610746610829266955988714471459388733
2,10,0.0028867761880860660049508137348084346740506589412689
2,11,0.0015729111293934002618888357005744182970374822616577
2,12,0.00072757342595393783343110660766228647844400256872177
3,1,0.27948976419017151906487583801208529621362686157227
3,2,0.12374970223260033097556487291512894444167613983154
3,3,0.062974926006295978142546232447784859687089920043945
3,4,0.033274809062044864715890213346938253380358219146729
3,5,0.01791390858709743238996736636181594803929328918457
3,6,0.0095553346278608505132146078153709822800010442733765
3,7,0.0050646142588513182528076050914478400954976677894592
3,8,0.0027733814563269290447145021261121655697934329509735
3,9,0.0014707812689701968075772775534915126627311110496521
3,10,0.00061558723430030313095856486782508909527678042650223
3,11,0.0002132278279595177018258811418860432240762747824192
3,12,0.00013779355767732346955273259325736034952569752931595
4,1,0.19130022884471942212769590696552768349647521972656
4,2,0.071977527584723310916103855561232194304466247558594
4,3,0.033572984840520445071199162612174404785037040710449
4,4,0.016625625168798476710696476743578386958688497543335
4,5,0.0084759125027365541521495728716217854525893926620483
4,6,0.0042055781483084503369340723111236002296209335327148
4,7,0.0019791558822373918856418750777947934693656861782074
4,8,0.0010473695502060537121380434655293356627225875854492
4,9,0.00048190332923111757175774205741447531181620433926582
4,10,0.00064513362364829261296622631149944027129095047712326
4,11,0.00025765160503795974614865693652632216981146484613419
4,12,0.00020739643736042456031304359598266273678746074438095
5,1,0.13122478342148613528195255639730021357536315917969
5,2,0.041936257640863193463243163705556071363389492034912
5,3,0.017883229159873496871835385491067427210509777069092
5,4,0.0085792630932709709745687121085211401805281639099121
5,5,0.0043450030832539359229582665022917353780940175056458
5,6,0.0024676847407984758842047767757321707904338836669922
5,7,0.0010608213125208488126355321767846362490672618150711
5,8,0.00046927127801454736463412920066673450492089614272118
5,9,0.0002677331311449862344571670735859925116528756916523
5,10,0.00034553273420829936669884663302809713059104979038239
5,11,5.5811115067278593078643755820422711622086353600025e-05
5,12,-0.00015980222174189943158337245954214722587494179606438
6,1,0.089608037840715151767234658564120763912796974182129
6,2,0.024595211233883414875256434584116504993289709091187
6,3,0.0096383630706081500211235280062282981816679239273071
6,4,0.0045578925498452197220822235124160215491428971290588
6,5,0.0022164848391146700114229250999642317765392363071442
6,6,0.0013704847529708288553229600381655473029240965843201
6,7,0.0005221732519944253430102532043122209870489314198494
6,8,0.00039902387104077887032549387669178031501360237598419
6,9,3.036563246608969156769761155167941524268826469779e-05
6,10,-0.00019900341025015880094643783149166438306565396487713
6,11,-0.00014285592619297122216406870087723746109986677765846
6,12,-3.7500048709202866590792235790274844475788995623589e-05
7,1,0.061202982361129920629849721080972813069820404052734
7,2,0.014214299889588038333654296252461790572851896286011
7,3,0.0050112164591924659301502842367881385143846273422241
7,4,0.0023968598045138490848504631003379472531378269195557
7,5,0.0010234104989004023152782130168247931578662246465683
7,6,0.00062435390898884406477020725390048028202727437019348
7,7,0.00020264072326948602141734323556221397666377015411854
7,8,0.00032232464944918266412307583657081977435154840350151
7,9,0.00012377331085015668647036912730641233792994171380997
7,10,-0.00012103092648410365412929567963118415718781761825085
7,11,9.2025514573483135211118266738594684284180402755737e-05
7,12,4.8563900186057831808231211034865282272221520543098e-05
8,1,0.041882127100365325322872678270869073458015918731689
8,2,0.008298190031976519082101972912823839578777551651001
8,3,0.0027155946155724367679917818918511329684406518936157
