R,T,Mean
1,1,0.61329137108333620087563531342311762273311614990234
1,2,0.40965427821911448713620984563021920621395111083984
1,3,0.27888939384035199564593199283990543335676193237305
1,4,0.19094001354299236505873693658941192552447319030762
1,5,0.13078791382261056863711701225838623940944671630859
1,6,0.089759739011061628888299424033903051167726516723633
1,7,0.061727475308872792325587397499475628137588500976562
1,8,0.042389890577976527263892592145566595718264579772949
1,9,0.02912877257697188762564088904127856949344277381897
1,10,0.019979537377235238176931275688730238471180200576782
1,11,0.013865938870436017929521632652267726371064782142639
1,12,0.0096619395188856926903753219448844902217388153076172
2,1,0.40962642373954527563739702600287273526191711425781
2,2,0.21647654384874051580744946932099992409348487854004
2,3,0.12278719703447692201958574287345982156693935394287
2,4,0.071370680656975118982821015833906130865216255187988
2,5,0.04172159102606903119392356416028633248060941696167
2,6,0.024547323426613126134965270352950028609484434127808
2,7,0.014299710527964391154620571455780009273439645767212
2,8,0.0083495043652294757829945837102059158496558666229248
2,9,0.0047894100069972413494245877529920107917860150337219
2,10,0.0028862017239158241181662400975937998737208545207977
2,11,0.0016987323093044278798230406479774501349311321973801
2,12,0.0011064743789880495793837011930804692383389919996262
3,1,0.27896429194233446358097694428579416126012802124023
3,2,0.12274006781556169587421578626162954606115818023682
3,3,0.062045015207539244705969849746907129883766174316406
3,4,0.032752160209320917150233043457774328999221324920654
3,5,0.017569321408894569835901222631946438923478126525879
3,6,0.0092985222020469000814291149481505271978676319122314
3,7,0.0050673631560596600620360874245307059027254581451416
3,8,0.0026551037076627780064708161944508901797235012054443
3,9,0.0015119461632463351927896377802085225994233042001724
3,10,0.00064150563758840883216150174916947435121983289718628
3,11,0.00048730616304514770857278516125177247886313125491142
3,12,6.8639819256710666640387830117475687075057066977024e-05
4,1,0.19077843696257046346431707206647843122482299804688
4,2,0.070934155927784001138824976351315854117274284362793
4,3,0.032681845673355060244436032235171296633780002593994
4,4,0.016067254740335226714798011471430072560906410217285
4,5,0.0078628986152406848963991592427191790193319320678711
4,6,0.0041501911008383482112882312264900974696502089500427
4,7,0.0023289221025317059787784756963446852751076221466064
4,8,0.0015533371289168707886363396397655378677882254123688
4,9,0.00095560538082949228640139427426447582547552883625031
4,10,0.00054108665452058581774030798783314821776002645492554
4,11,0.00010267067561480839308664381182012448334717191755772
4,12,0.00017952463448539770422655859061222827222081832587719
5,1,0.13061664260318547881034589863702422007918357849121
5,2,0.041101934362502749731316242787215742282569408416748
5,3,0.017096213797009693347028758125816239044070243835449
5,4,0.0080662046704965736226844441603134328033775091171265
5,5,0.0037684649281343567117641413233286584727466106414795
5,6,0.0018606471209379506215331190333017730154097080230713
5,7,0.0011633468910222668178666705074419951415620744228363
5,8,0.00031506530886688075433071931641393348400015383958817
5,9,0.00016639259705692106307284294786086320527829229831696
5,10,-5.6048627839770789535456252394851617282256484031677e-05
5,11,0.00018824778659799564395523063797810436881263740360737
5,12,0.00016866580725463021952874320685822340237791649997234
6,1,0.089495088255776650276729355937277432531118392944336
6,2,0.024137317010565921548970180765536497347056865692139
6,3,0.0094672770117071279594167521054259850643575191497803
6,4,0.0038678225784698518074922191090081469155848026275635
6,5,0.001893431780362651774968218987282853049691766500473
6,6,0.0010227532994451951457726135430448266561143100261688
6,7,0.00061913319622285232102926189057257033709902316331863
6,8,0.00039904803504422201899937139302210198366083204746246
6,9,0.00026980712640454362514705333175868418038589879870415
6,10,0.00016568479920952736920286563204740559740457683801651
6,11,-6.6154200462613160695773961705867804994340986013412e-05
6,12,-3.72057363634791378416075136037477477657375857234e-05
7,1,0.061301417012212283674799095933849457651376724243164
7,2,0.014262189620309170118295227780436107423156499862671
7,3,0.0049564387614706995055513516490464098751544952392578
7,4,0.0018461181006411194610583592634611704852432012557983
7,5,0.0011952181164293610056426064858214886044152081012726
7,6,0.00039337959640836964690657762133696451201103627681732
7,7,5.0775102872574731020620386612307584073278121650219e-05
7,8,0.00029943280436438198801804566606676871742820367217064
7,9,-0.00013276515058950274800891877546860087022650986909866
7,10,-5.772606851824286703202607218265995925321476534009e-05
7,11,0.00010834407124230536773740185552128423296380788087845
7,12,8.792883223594604022096965501020804367726668715477e-05
8,1,0.041951843842232799941527332521218340843915939331055
8,2,0.0084850657197310507678933433339807379525154829025269
8,3,0.0025832520644977091141269998075813418836332857608795
8,4,0.00091704240670033223149087975301085862156469374895096
8,5,0.00047683700375544092004906349124837561248568817973137
8,6,0.0004655394271326785131555336949560341963660903275013
8,7,0.00015932923705278131346757541919600953406188637018204
8,8,-1.6556909330217751415799051772914651792234508320689e-05
8,9,-0.0001918787561920325568810136163122592733998317271471
8,10,0.00015515337668091985084961592633590043988078832626343
8,11,3.0178693072584516962067122114454775783087825402617e-05
8,12,9.6663214857630960514384144133259724185336381196976e-05
9,1,0.028755526911213320079285793440249108243733644485474
9,2,0.0050933209785246000289582468667504144832491874694824
9,3,0.0014005592703141282913403831145160438609309494495392
9,4,0.00072312777201839610087541476701744613819755613803864
9,5,0.00024859672451756564207775435093594751378986984491348
9,6,3.6807992922644280518393311574243398354155942797661e-05
9,7,4.8824783787202823126787770702250668364285957068205e-05
9,8,0.00031506907371474227909369236755310339503921568393707
9,9,-0.00014736385484916220633098971060093163032433949410915
9,10,0.0002565396419315487883117121725717879598960280418396
9,11,-0.00034121359162937758315037317657925086678005754947662
9,12,-0.00013765116643714008512824897856319239508593454957008
10,1,0.01980471195512469723132298327072930987924337387085
10,2,0.0030128145970656017640920687483685469487681984901428
10,3,0.00088186195707185422842239175267309292394202202558517
10,4,0.00049084867697881090064376818915548028599005192518234
10,5,-0.00013098385721690359640746736946681494373478926718235
10,6,-0.00012303840591169771037649560696536354953423142433167
10,7,0.00035901357376590667998955686002204856777098029851913
10,8,0.00014764638316998375425041778452595053749973885715008
10,9,-2.9392720283026401822653109197069909441779600456357e-05
10,10,-2.7749816852360595039773960568396660164580680429935e-05
10,11,-0.00019810468093075806741629185658837286609923467040062
10,12,1.0390187045853652907188152676454251377435866743326e-05
11,1,0.013526882560303625166464591700332675827667117118835
11,2,0.0016889149745128921673714694762225008162204176187515
11,3,0.00074620346384806040922199610321285945246927440166473
11,4,0.00041639144723211522465880496390866483125137165188789
11,5,-5.4753612938373527651084171630202490632655099034309e-05
11,6,-0.00017491438512144214184954038593389213929185643792152
11,7,2.132805119960546813757430728575315015405067242682e-05
11,8,-1.8716399793087031423310245825675224295991938561201e-05
11,9,-7.6662711034927908900805937353339913897798396646976e-05
11,10,-0.0001253033978706608454582738243487938234466128051281
11,11,9.5325493123583931358647203246903245599241927266121e-05
11,12,0.00024606846139410120527513115007423039060086011886597
12,1,0.0091766271243381748734524450128446915186941623687744
12,2,0.00087149652653636250354551862074004020541906356811523
12,3,0.00026428834161346836289022133037462936044903472065926
12,4,4.6343180536823473680309304345570353689254261553288e-05
12,5,0.00022074619789711028309750484588391827855957671999931
12,6,0.00010043909938604505323756638235366267508652526885271
12,7,-9.3180351088202237851143561186972874565981328487396e-05
12,8,-6.3635509867415821503092154820535597536945715546608e-05
12,9,-0.00014467800249832007248272647270681545705883763730526
12,10,-0.00025756969319153214274462082578054378245724365115166
12,11,-5.0640161473227892090145235703957382611406501382589e-05
12,12,6.6264534276372019389739209671574826643336564302444e-05
