R,T,Mean
1,1,0.61362012653905462222780897718621417880058288574219
1,2,0.41001403700433558530136224362649954855442047119141
1,3,0.27919135737743322467352413696062285453081130981445
1,4,0.19095725253738790594404406419926090165972709655762
1,5,0.13079726311892519996504802293202374130487442016602
1,6,0.089369119918005043845532497925887582823634147644043
1,7,0.061211681840516632413518038902111584320664405822754
1,8,0.041932473495697182575003836291216430254280567169189
1,9,0.028618061356443496440205009889723442029207944869995
1,10,0.019605284621751799950528649674197367858141660690308
1,11,0.013417418747670481482536786188575206324458122253418
1,12,0.0091593023231611447876332476880634203553199768066406
2,1,0.41002491994525447349673186181462369859218597412109
2,2,0.21718394826435011291110299680440220981836318969727
2,3,0.12338132164055666539770328427039203234016895294189
2,4,0.071552377606116476793651770549331558868288993835449
2,5,0.041818079958539838836273361266648862510919570922852
2,6,0.024307281950770743411682772716631006915122270584106
2,7,0.014296736503745979818269518091256031766533851623535
2,8,0.0083552351068879697482127966168263810686767101287842
2,9,0.0048759223301671110809007991804264747770503163337708
2,10,0.0028726622892134225269178404715830765780992805957794
2,11,0.0015323397638501961692120145741569103847723454236984
2,12,0.00085025283118633266949554228020247137465048581361771
3,1,0.27928213239586885396903426226344890892505645751953
3,2,0.12345352344538362832082611930673010647296905517578
3,3,0.062491467077519700923371459566624253056943416595459
3,4,0.032995883998451776275562252749296021647751331329346
3,5,0.017609732166386674739877449269442877266556024551392
3,6,0.0093647308926800652134625480016438814345747232437134
3,7,0.0047343937943453333686005812808161863358691334724426
3,8,0.0024601429439871959348185015414856025017797946929932
3,9,0.0011519926468539613568370372220783792727161198854446
3,10,0.00054506235028892006944101211729503120295703411102295
3,11,0.00021599600074567851292275943997367448901059105992317
3,12,0.00036872832313382544007149266285239264107076451182365
4,1,0.19111665636732724782298475929565029218792915344238
4,2,0.071743563159201412249288409839209634810686111450195
4,3,0.033104762733819709241700479651626665145158767700195
4,4,0.016578906201625907834706907806321396492421627044678
4,5,0.0082342354486379318312394559598033083602786064147949
4,6,0.004149282881896717775638272485139168566092848777771
4,7,0.0023293090210441693387044548302355906344018876552582
4,8,0.0012295259258684825519336580867957309237681329250336
4,9,0.00056116679574910580986790709090428208583034574985504
4,10,0.00038181017742517297467591541604292615375015884637833
4,11,3.7803855525711177530505391342074972271802835166454e-05
4,12,-0.00015700543698535024059181886002534156432375311851501
5,1,0.13113449415952221910330877108208369463682174682617
5,2,0.042028608344013160258434425031737191602587699890137
5,3,0.018064031501902503423773183044431789312511682510376
5,4,0.0082192344455490652654905403551310882903635501861572
5,5,0.0042397083363372002964841733785306132631376385688782
5,6,0.002014185677533607277123195444801240228116512298584
5,7,0.00093175897860022210278385657034050382208079099655151
5,8,0.00049719224127241961122547486695566476555541157722473
5,9,0.00048425071819448585030282172780857763427775353193283
5,10,0.00018793995213595835109578191524093426778563298285007
5,11,0.00020536906367713643126182709863769559888169169425964
5,12,-0.00017200589273196314598485257008064763795118778944016
6,1,0.089911193630259012010697006189730018377304077148438
6,2,0.024748312265235189455481190634600352495908737182617
6,3,0.0095595368711053306520764039078130736015737056732178
6,4,0.0040849407109269436286225207766165112843737006187439
6,5,0.0019893138327629657224893122702269465662539005279541
6,6,0.00090216210585597098828986029062093621178064495325089
6,7,0.0003753832721643289094606843470103285653749480843544
6,8,5.8879007952324708319215978979954684291442390531301e-05
6,9,0.00012448695572903260386614376908909207486431114375591
6,10,3.7219951461233677153170318341324218636145815253258e-05
6,11,-0.00015101047868495992175172371041469432384474202990532
6,12,-0.00011245138708969834616998445531166339605988468974829
7,1,0.061756559872535567168316816832884796895086765289307
7,2,0.014520288581312617084972949044185952516272664070129
7,3,0.0051673329132399083499227465665626368718221783638
7,4,0.0022467255331728619612008390760138354380615055561066
7,5,0.00085795760520977033206785344887634892074856907129288
7,6,0.0003838094900837326945049199355963764901389367878437
7,7,0.000109649200584712000657028330152797934715636074543
7,8,-2.8488841947927936982219720984943478470086120069027e-05
7,9,-0.00012820099761873479942038411838467482084524817764759
7,10,-0.00021603851702567782575893640117925542654120363295078
7,11,-0.00019191244656930351035646620250219029912841506302357
7,12,1.3101547898353994284128404279599067194794770330191e-05
8,1,0.042391062838349785613090148217452224344015121459961
8,2,0.0084137376925279144801450570412271190434694290161133
8,3,0.0029368620454103318978544834294552856590598821640015
8,4,0.0010501763842555519607585567953833560750354081392288
8,5,0.00035079413077335094535771919943556440557586029171944
8,6,8.9766741992322409185965648159566399044706486165524e-05
8,7,5.2963058388813228445548414446975016289798077195883e-05
8,8,8.4040607534930080401401608636291484799585305154324e-05
8,9,0.0002134157329159639781938906377689590954105369746685
8,10,0.00010258958526795053476255575874986902817909140139818
8,11,0.00015865609702139224284830887334862836723914369940758
8,12,0.00020798631513311113165956567350178829656215384602547
9,1,0.02917645109635934319580741203026263974606990814209
9,2,0.0048456415621638592242104159879545477451756596565247
9,3,0.0017215171919923132060059600689783110283315181732178
9,4,0.00085425055559567122411002149107162040309049189090729
9,5,0.00016399915986330817845549601141641460344544611871243
9,6,0.00019849103490747301080203424117343047328176908195019
9,7,0.0001960283105296535056168844013413377069809939712286
9,8,-0.00012264325870857582735824753417119836740312166512012
9,9,1.970556812928544985238747677680493097795988433063e-05
9,10,0.00034653791364026110882398667989434670744230970740318
9,11,-9.6079855493837621545523408617128779951599426567554e-05
9,12,3.4797821592873187982429550313412391915335319936275e-05
10,1,0.020036444575390742472986715938532142899930477142334
10,2,0.0029270717810032107278339630340724397683516144752502
10,3,0.0011028566065835404899631022601624863455072045326233
10,4,0.00028498104227442643291909329938960127037717029452324
10,5,0.00049800809294910271252110334216922638006508350372314
10,6,-1.5965190447512076963275384766660636159940622746944e-05
10,7,7.272383754096814012599786503088239442149642854929e-05
10,8,0.00013477454003873288340166480825388362063677050173283
10,9,-5.4553771072091814431544165575616034402628429234028e-05
10,10,0.00018367137098746947427782560957609803153900429606438
10,11,0.00021166259112133270318956146383015948231332004070282
10,12,0.00024278904201718431044715318378734991711098700761795
11,1,0.013987784346768238757929836424409586470574140548706
11,2,0.001715618878346267814696823883480192307615652680397
11,3,0.00065945220784930508317600583723105955868959426879883
11,4,1.3510494726101872863237990385343323396227788180113e-05
11,5,-5.448226269174494132765951270869209110969677567482e-05
11,6,-0.00021468343790304007323924140315796194045105949044228
11,7,-5.1286801235820614309427606380964448362647090107203e-05
11,8,6.123905057804691931012952554880257594049908220768e-05
11,9,1.0818357399851887917742107592111722169647691771388e-05
11,10,-2.0092857025994964500483982994261111798550700768828e-06
11,11,8.3915538150794812856381188481691424385644495487213e-05
11,12,0.00014897694119608330138443408330317652144003659486771
12,1,0.0095740125577737106993270188581846014130860567092896
12,2,0.0011108500878341633685136846665386656241025775671005
12,3,0.00023061632809697407090615550728784910461399704217911
12,4,1.0595248806076545540727322503027352240678737871349e-05
12,5,-2.3692723903507866727632252823454450663120951503515e-05
12,6,-0.00010965706746120725836000919795054642236209474503994
12,7,-0.00013787887031040048542440690226840160903520882129669
12,8,1.5373354207308042657575616884990665766963502392173e-05
12,9,-0.00012435875570318357416325916187105349308694712817669
12,10,-0.00015227039848144467682443392586577601832686923444271
12,11,-0.00017694245108467956560313605329781694308621808886528
12,12,-0.00021923336606107266888790463532643570943037047982216
